Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
14127,Omaha Public Power District,55972,Cass County,Map,Map,NE,Cass,SWPP,Electric Utility,CT-4,,264,221,221,Natural Gas Fired Combustion Turbine,NG,GT,2,2029,(T) Regulatory approvals received. Not under construction,40.947913,-95.96403
14127,Omaha Public Power District,55972,Cass County,Map,Map,NE,Cass,SWPP,Electric Utility,CT-5,,264,221,221,Natural Gas Fired Combustion Turbine,NG,GT,2,2029,(T) Regulatory approvals received. Not under construction,40.947913,-95.96403
1307,Basin Electric Power Coop,69071,Bison Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,CA1,CC1,263,320,325,Natural Gas Fired Combined Cycle,NG,CA,2,2029,(L) Regulatory approvals pending. Not under construction,48.327932,-103.3127
1307,Basin Electric Power Coop,69071,Bison Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,CT1,CC1,496,409,409,Natural Gas Fired Combined Cycle,NG,CT,2,2029,(L) Regulatory approvals pending. Not under construction,48.327932,-103.3127
67527,CPV Basin Ranch,69566,CPV Basin Ranch Energy Center,Map,Map,TX,Ward,ERCO,IPP Non-CHP,GEN1,,722.5,672.4,700.1,Natural Gas Fired Combined Cycle,NG,CS,2,2029,"(U) Under construction, less than or equal to 50 percent complete",31.506094,-103.4875
67527,CPV Basin Ranch,69566,CPV Basin Ranch Energy Center,Map,Map,TX,Ward,ERCO,IPP Non-CHP,GEN2,,722.5,672.4,700.1,Natural Gas Fired Combined Cycle,NG,CS,2,2029,"(U) Under construction, less than or equal to 50 percent complete",31.506094,-103.4875
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CA7,7,268,268,268,Natural Gas Fired Combined Cycle,NG,CA,3,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CT7,7,360,360,360,Natural Gas Fired Combined Cycle,NG,CT,3,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
62842,"Lightsource Renewable Energy Asset Management, LLC",66138,Mayapple Solar 1,Map,Map,IN,Pulaski,PJM,IPP Non-CHP,INMA1,,224,224,224,Solar Photovoltaic,SUN,PV,3,2029,(T) Regulatory approvals received. Not under construction,41.055223,-86.71323
66827,"Wichita Solar I, LLC",68479,Short Creek Solar,Map,Map,TX,Wichita,ERCO,IPP Non-CHP,SHRT,,606.4,605,605,Solar Photovoltaic,SUN,PV,3,2029,(L) Regulatory approvals pending. Not under construction,34.017622,-98.8013
66857,44ST 8ME LLC,68486,Sienna 2 Solar and Storage Project,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,44STA,,55,55,55,Solar Photovoltaic,SUN,PV,3,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.506711,-116.8901
66857,44ST 8ME LLC,68486,Sienna 2 Solar and Storage Project,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,44STB,,55,55,55,Batteries,MWH,BA,3,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.506711,-116.8901
65511,Aragon Energy Storage LLC,66431,Aragon Energy Storage,Map,Map,GA,Polk,SOCO,IPP Non-CHP,ARAG1,,150,150,150,Batteries,MWH,BA,4,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.045225,-85.04382
66369,Mission Clean Energy Devco LLC,67767,Bramble Energy Center,Map,Map,TX,Zavala,ERCO,IPP Non-CHP,BECBA,,225.1,225.1,225.1,Batteries,MWH,BA,4,2029,"(P) Planned for installation, but regulatory approvals not initiated",28.955627,-99.72318
66255,"RIC Development, LLC",68662,Luicain Solar,Map,Map,LA,Vermilion,MISO,IPP Non-CHP,RIC85,,65,65,65,Solar Photovoltaic,SUN,PV,4,2029,"(P) Planned for installation, but regulatory approvals not initiated",30.060405,-92.51192
66255,"RIC Development, LLC",68663,Richland III Solar,Map,Map,NY,Oswego,NYIS,IPP Non-CHP,RIC86,,79.9,79.9,79.9,Solar Photovoltaic,SUN,PV,4,2029,"(P) Planned for installation, but regulatory approvals not initiated",43.512,-76.13189
63289,Key Capture Energy,67841,"KCE NY 36, LLC",Map,Map,NY,Oneida,NYIS,IPP Non-CHP,NY36,,20,20,20,Batteries,MWH,BA,5,2029,"(P) Planned for installation, but regulatory approvals not initiated",43.088141,-75.3319
66687,MS1,68261,Sun Bear,Map,Map,CO,Montezuma,WACM,IPP Non-CHP,SNBR1,,756,756,756,Solar Photovoltaic,SUN,PV,5,2029,(L) Regulatory approvals pending. Not under construction,37.0344,-108.9842
66687,MS1,68261,Sun Bear,Map,Map,CO,Montezuma,WACM,IPP Non-CHP,SNBR2,,756,756,756,Batteries,MWH,BA,5,2029,(L) Regulatory approvals pending. Not under construction,37.0344,-108.9842
60395,"California Ethanol Power, LLC",60670,CE&P Imperial Valley 1,Map,Map,CA,Imperial,IID,Industrial CHP,1,,50,50,50,All Other,OTH,CC,6,2029,(T) Regulatory approvals received. Not under construction,32.912778,-115.5183
50123,"Leeward Asset Management, LLC",68079,Stagecoach LRE,Map,Map,CO,Pueblo,PSCO,IPP Non-CHP,STAS1,,300,300,300,Solar Photovoltaic,SUN,PV,6,2029,(T) Regulatory approvals received. Not under construction,38.17739,-104.5012
66737,"HOHI bn, LLC",68342,Hop Hill Solar Generation and BESS,Map,Map,WA,Benton,BPAT,IPP Non-CHP,HOHI,,200,200,200,Onshore Wind Turbine,WND,WT,6,2029,(L) Regulatory approvals pending. Not under construction,46.324,-119.822
13994,Oglethorpe Power Corporation,68546,Smarr Combined Cycle Energy Facility,Map,Map,GA,Monroe,SOCO,Electric Utility,1,1,459,407,432,Natural Gas Fired Combined Cycle,NG,CC,6,2029,"(P) Planned for installation, but regulatory approvals not initiated",32.975936,-83.84369
13994,Oglethorpe Power Corporation,68546,Smarr Combined Cycle Energy Facility,Map,Map,GA,Monroe,SOCO,Electric Utility,2,1,345,304,309,Natural Gas Fired Combined Cycle,NG,CC,6,2029,"(P) Planned for installation, but regulatory approvals not initiated",32.975936,-83.84369
66950,Lydian Energy,68579,AC Ranch II,Map,Map,NM,Lea,SWPP,IPP Non-CHP,AC2S,,230,230,230,Solar Photovoltaic,SUN,PV,6,2029,(L) Regulatory approvals pending. Not under construction,32.732263,-103.2748
11241,Entergy Louisiana LLC,69184,Waterford 5,Map,Map,LA,St Charles,MISO,Electric Utility,WF5CT,WF5,478,420,455,Natural Gas Fired Combined Cycle,NG,CT,6,2029,(T) Regulatory approvals received. Not under construction,29.988583,-90.48565
11241,Entergy Louisiana LLC,69184,Waterford 5,Map,Map,LA,St Charles,MISO,Electric Utility,WF5ST,WF5,342,310,315,Natural Gas Fired Combined Cycle,NG,CA,6,2029,(T) Regulatory approvals received. Not under construction,29.988583,-90.48565
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CA4,4,268,268,268,Natural Gas Fired Combined Cycle,NG,CA,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CT4,4,360,360,360,Natural Gas Fired Combined Cycle,NG,CT,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
64904,AES Clean Energy,67325,Riverside Solar LLC,Map,Map,NY,St Lawrence,NYIS,IPP Non-CHP,NYRIV,,100,100,100,Solar Photovoltaic,SUN,PV,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",44.06585,-76.1222
61060,Cypress Creek Renewables,67649,Amerada,Map,Map,TX,Freestone,ERCO,IPP Non-CHP,AMERA,,300,300,300,Solar Photovoltaic,SUN,PV,7,2029,(L) Regulatory approvals pending. Not under construction,31.861926,-96.11463
66760,Lazy U ESS 2 LLC,68356,Lazy U ESS 2,Map,Map,TX,Hardeman,ERCO,IPP Non-CHP,LUBA2,,250,250,250,Batteries,MWH,BA,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.265496,-99.87214
66761,Lazy U Solar 1 LLC,68357,Lazy U Solar 1,Map,Map,TX,Hardeman,ERCO,IPP Non-CHP,LUPV1,,250,250,250,Solar Photovoltaic,SUN,PV,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.265496,-99.87214
66762,Lazy U Solar 2 LLC,68358,Lazy U Solar 2,Map,Map,TX,Hardeman,ERCO,IPP Non-CHP,LUPV2,,250,250,250,Solar Photovoltaic,SUN,PV,7,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.265496,-99.87214
66581,GRS BESS Texas Eight LLC,68080,Marcos PV and BESS,Map,Map,TX,Victoria,ERCO,IPP Non-CHP,GRS8B,,115.9,115,115,Batteries,MWH,BA,8,2029,(L) Regulatory approvals pending. Not under construction,28.904979,-97.71017
66581,GRS BESS Texas Eight LLC,68080,Marcos PV and BESS,Map,Map,TX,Victoria,ERCO,IPP Non-CHP,GRS8P,,115.9,115,115,Solar Photovoltaic,SUN,PV,8,2029,(L) Regulatory approvals pending. Not under construction,28.904979,-97.71017
16534,Sacramento Municipal Util Dist,7526,Solano Wind,Map,Map,CA,Solano,CISO,Electric Utility,5,,108,108,108,Onshore Wind Turbine,WND,WT,9,2029,"(P) Planned for installation, but regulatory approvals not initiated",38.116415,-121.769
64691,West Baldwin Solar Station LLC,65371,West Baldwin Solar Station,Map,Map,ME,Cumberland,ISNE,IPP Non-CHP,WBSS,,17.1,17.1,17.1,Solar Photovoltaic,SUN,PV,9,2029,(T) Regulatory approvals received. Not under construction,43.867403,-70.7866
64970,Hecate Grid Humidor Storage 1 LLC,65703,Humidor Storage I,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,HEHUM,,300,300,300,Batteries,MWH,BA,9,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.29116,-118.7518
61785,EDP Renewables North America LLC,62263,Saddle Mountain East Wind Farm,Map,Map,WA,Adams,AVA,IPP Non-CHP,GEN1,,126,126,126,Onshore Wind Turbine,WND,WT,10,2029,"(P) Planned for installation, but regulatory approvals not initiated",46.789,-119.346
66691,Erin Solar LLC,68275,Erin,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,1,,202,202,202,Solar Photovoltaic,SUN,PV,10,2029,"(P) Planned for installation, but regulatory approvals not initiated",29.163,-96.013
64457,"VCP Realty, LLC",68416,Crooked Trail Solar,Map,Map,ME,Penobscot,ISNE,IPP Non-CHP,CTS1,,68,68,68,Solar Photovoltaic,SUN,PV,10,2029,"(P) Planned for installation, but regulatory approvals not initiated",45.144194,-68.58603
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CA1,1,268,268,268,Natural Gas Fired Combined Cycle,NG,CA,11,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
58615,"Homer City Generation, L.P.",3122,Homer City Generating Station,Map,Map,PA,Indiana,PJM,IPP Non-CHP,CT1,1,360,360,360,Natural Gas Fired Combined Cycle,NG,CT,11,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
66461,Two Oaks Solar and Storage,67884,Two Oaks Solar and Storage LLC,Map,Map,VA,Louisa,PJM,IPP Non-CHP,ENX27,,118,118,118,Solar Photovoltaic,SUN,PV,11,2029,"(P) Planned for installation, but regulatory approvals not initiated",38.013053,-77.93117
814,Entergy Arkansas LLC,69185,Jefferson Power Station,Map,Map,AR,Jefferson,MISO,Electric Utility,JPS1,JPS1,342,310,315,Natural Gas Fired Combined Cycle,NG,CA,11,2029,(L) Regulatory approvals pending. Not under construction,34.427527,-92.13996
814,Entergy Arkansas LLC,69185,Jefferson Power Station,Map,Map,AR,Jefferson,MISO,Electric Utility,JPSCT,JPS1,478,420,455,Natural Gas Fired Combined Cycle,NG,CT,11,2029,(L) Regulatory approvals pending. Not under construction,34.427527,-92.13996
13902,NorthWestern Energy (MT Hydro),2185,Hauser,Map,Map,MT,Lewis and Clark,NWMT,Electric Utility,HAU12,,3.5,3.5,3.5,Conventional Hydroelectric,WAT,HY,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",46.765941,-111.8873
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,Map,Map,WY,Carbon,CISO,IPP Non-CHP,I-A,,844.2,844.2,844.2,Onshore Wind Turbine,WND,WT,12,2029,"(U) Under construction, less than or equal to 50 percent complete",41.683056,-107.2
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,Map,Map,WY,Carbon,CISO,IPP Non-CHP,I-B,,849.6,849.6,849.6,Onshore Wind Turbine,WND,WT,12,2029,"(U) Under construction, less than or equal to 50 percent complete",41.683056,-107.2
61784,Rolling Upland Wind Farm LLC,62262,Rolling Upland Wind Farm LLC,Map,Map,NY,Madison,NYIS,IPP Non-CHP,GEN1,,71.4,71.4,71.4,Onshore Wind Turbine,WND,WT,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",42.524607,-75.27744
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,3,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,4,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
62663,Lock 13 Hydro Partners,62748,Evelyn Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2029,(T) Regulatory approvals received. Not under construction,37.601982,-83.83297
66883,Limestone Solar NY LLC,63864,SunEast Limestone Solar Project,Map,Map,NY,Fulton,NYIS,IPP Non-CHP,Q#806,,20,20,20,Solar Photovoltaic,SUN,PV,12,2029,(L) Regulatory approvals pending. Not under construction,43.017443,-74.25296
66884,Tabletop Solar NY LLC,63867,SunEast Tabletop Solar Project,Map,Map,NY,Montgomery,NYIS,IPP Non-CHP,Q#869,,80,80,80,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",42.9595,-74.5668
64606,"Steward Creek Solar, LLC",65301,Steward Creek Solar Phase 1,Map,Map,IL,Lee,PJM,IPP Non-CHP,SC1,,"1,200.00","1,200.00","1,200.00",Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",41.814343,-88.98988
65072,"Sacramento Valley Energy Center, LLC",65808,"Sacramento Valley Energy Center, LLC",Map,Map,CA,Sacramento,BANC,IPP Non-CHP,BSVEC,,100,100,100,Batteries,MWH,BA,12,2029,"(U) Under construction, less than or equal to 50 percent complete",38.57147,-121.1845
65072,"Sacramento Valley Energy Center, LLC",65808,"Sacramento Valley Energy Center, LLC",Map,Map,CA,Sacramento,BANC,IPP Non-CHP,SVEC,,200,200,200,Solar Photovoltaic,SUN,PV,12,2029,"(U) Under construction, less than or equal to 50 percent complete",38.57147,-121.1845
61060,Cypress Creek Renewables,66385,"Panther Branch Solar, LLC",Map,Map,NC,Duplin,DUK,IPP Non-CHP,GEN1B,,32,32,32,Batteries,MWH,BA,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",35.145344,-78.15963
65689,"Alfred Oaks Solar, LLC",66675,"Alfred Oaks Solar, LLC",Map,Map,NY,Allegany,NYIS,IPP Non-CHP,ALOAK,,115.2,115.2,115.2,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",42.21,-77.82
65708,Buffalo Branch Wind and Solar LLC,66701,Buffalo Branch Wind and Solar LLC,Map,Map,MO,Dade,AECI,IPP Non-CHP,BB1,,247,247,247,Onshore Wind Turbine,WND,WT,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",37.38332,-93.92999
66252,"Greenalia Wind Power Blue Hills, LLC",67542,Blue Hills Wind Project,Map,Map,TX,Val Verde,ERCO,IPP Non-CHP,BHWP,,276,276,276,Onshore Wind Turbine,WND,WT,12,2029,(L) Regulatory approvals pending. Not under construction,30.233597,-101.3636
65265,Repsol Renewables NA,67819,Robinson Solar,Map,Map,NV,White Pine,NEVP,IPP Non-CHP,CRSB1,,300,300,300,Batteries,MWH,BA,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",39.298603,-115.2192
65265,Repsol Renewables NA,67819,Robinson Solar,Map,Map,NV,White Pine,NEVP,IPP Non-CHP,CRSS1,,300,300,300,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",39.298603,-115.2192
66430,Kingstree East 230 LLC,67862,Kingstree East 230 Solar Project,Map,Map,SC,Georgetown,SC,IPP Non-CHP,SOLAR,,249,249,249,Solar Photovoltaic,SUN,PV,12,2029,(T) Regulatory approvals received. Not under construction,33.563633,-79.46326
66593,"SR Jasper, LLC",68105,SR Jasper,Map,Map,MS,Jasper,SOCO,IPP Non-CHP,JASP,,150,150,150,Solar Photovoltaic,SUN,PV,12,2029,(T) Regulatory approvals received. Not under construction,32.048427,-88.94419
66700,"BOCA bn, LLC",68281,Box Canyon (AZ),Map,Map,AZ,Pinal,AZPS,IPP Non-CHP,BOCA2,,300,300,300,Batteries,MWH,BA,12,2029,(L) Regulatory approvals pending. Not under construction,33.160564,-111.3692
66772,Swan Creek Wind LLC,68382,Swan Creek Wind,Map,Map,NE,Saline,SWPP,IPP Non-CHP,SWCR,,126,126,126,Onshore Wind Turbine,WND,WT,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",40.581048,-97.21018
66255,"RIC Development, LLC",68666,Stonewall BESS,Map,Map,TX,Stonewall,ERCO,IPP Non-CHP,RIC88,,135,135,135,Batteries,MWH,BA,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",33.2466,-100.3982
20421,Western Minnesota Mun Pwr Agny,69102,Toronto Power Plant,Map,Map,SD,Deuel,MISO,Electric Utility,U1,,36.3,35.6,35.6,Natural Gas Fired Combustion Turbine,NG,GT,12,2029,(L) Regulatory approvals pending. Not under construction,44.594752,-96.62219
20421,Western Minnesota Mun Pwr Agny,69102,Toronto Power Plant,Map,Map,SD,Deuel,MISO,Electric Utility,U2,,36.3,35.6,35.6,Natural Gas Fired Combustion Turbine,NG,GT,12,2029,(L) Regulatory approvals pending. Not under construction,44.594752,-96.62219
20421,Western Minnesota Mun Pwr Agny,69102,Toronto Power Plant,Map,Map,SD,Deuel,MISO,Electric Utility,U3,,36.3,35.6,35.6,Natural Gas Fired Combustion Turbine,NG,GT,12,2029,(L) Regulatory approvals pending. Not under construction,44.594752,-96.62219
20421,Western Minnesota Mun Pwr Agny,69102,Toronto Power Plant,Map,Map,SD,Deuel,MISO,Electric Utility,U4,,36.3,35.6,35.6,Natural Gas Fired Combustion Turbine,NG,GT,12,2029,(L) Regulatory approvals pending. Not under construction,44.594752,-96.62219
67554,Lion Solar LLC,69633,Lion Solar,Map,Map,AR,Jefferson,MISO,IPP Non-CHP,99757,,200,200,200,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",34.324581,-91.9253
67568,Cazadores Solar LLC,69640,Cazadores Solar,Map,Map,TX,Duval,ERCO,IPP Non-CHP,73509,,300,300,300,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",27.392246,-98.50107
67570,Arkana Solar LLC,69642,Arkana Solar,Map,Map,AR,Columbia,MISO,IPP Non-CHP,96513,,100,100,100,Solar Photovoltaic,SUN,PV,12,2029,"(P) Planned for installation, but regulatory approvals not initiated",33.04521,-93.44841
1182,BASF Corporation,10319,Geismar,Map,Map,LA,Ascension,MISO,Industrial CHP,GEN4,,45,42,48,Natural Gas Fired Combustion Turbine,NG,GT,1,2030,"(P) Planned for installation, but regulatory approvals not initiated",30.2,-91
1182,BASF Corporation,10319,Geismar,Map,Map,LA,Ascension,MISO,Industrial CHP,GEN5,,25,25,25,Natural Gas Steam Turbine,NG,ST,1,2030,"(P) Planned for installation, but regulatory approvals not initiated",30.2,-91
55983,Luminant Generation Company LLC,63193,Alira,Map,Map,TX,Andrews,ERCO,IPP Non-CHP,UNIT1,,222.8,222.8,222.8,Solar Photovoltaic,SUN,PV,1,2030,(L) Regulatory approvals pending. Not under construction,32.347392,-102.9677
58468,Dominion Renewable Energy,68071,Bellflower Solar (VA),Map,Map,VA,Brunswick,PJM,Electric Utility,BELLF,,600,600,600,Solar Photovoltaic,SUN,PV,1,2030,"(P) Planned for installation, but regulatory approvals not initiated",37,-78
22500,"Evergy Kansas Central, Inc",68295,McNew Generating Station,Map,Map,KS,Reno,SWPP,Electric Utility,MCN1,,765,690.4,717.8,Natural Gas Fired Combined Cycle,NG,CS,1,2030,(L) Regulatory approvals pending. Not under construction,38.00595,-97.92166
