Entity ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year
59529,Robeson County LFG to Energy,Map,Map,NC,Robeson,CPLE,Commercial Non-CHP,GEN01,,1.0,1.0,1.0,Landfill Gas,LFG,IC,1,2012
59529,Robeson County LFG to Energy,Map,Map,NC,Robeson,CPLE,Commercial Non-CHP,GEN02,,1.0,1.0,1.0,Landfill Gas,LFG,IC,4,2015
59534,Oregon Clean Energy Center,Map,Map,OH,Lucas,PJM,IPP Non-CHP,CTG11,CC1,328.0,256.5,313.6,Natural Gas Fired Combined Cycle,NG,CT,7,2017
59534,Oregon Clean Energy Center,Map,Map,OH,Lucas,PJM,IPP Non-CHP,CTG12,CC1,328.0,256.5,313.6,Natural Gas Fired Combined Cycle,NG,CT,7,2017
59534,Oregon Clean Energy Center,Map,Map,OH,Lucas,PJM,IPP Non-CHP,EDG13,,1.5,1.5,1.5,Petroleum Liquids,DFO,IC,7,2017
59534,Oregon Clean Energy Center,Map,Map,OH,Lucas,PJM,IPP Non-CHP,STG10,CC1,404.0,334.6,336.2,Natural Gas Fired Combined Cycle,NG,CA,7,2017
59232,Stetson Road Solar - Barre I,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BI,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,5,2014
59232,Barre II Solar Project,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BII,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,4,2014
59232,Chester Solar Farm,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,CHSTR,,4.8,4.8,4.8,Solar Photovoltaic,SUN,PV,6,2014
59232,Concord Solar Farm,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,CMLP,,1.5,1.5,1.5,Solar Photovoltaic,SUN,PV,4,2014
18454,TIA Solar,Map,Map,FL,Hillsborough,TEC,Electric Utility,1,,1.6,1.6,1.6,Solar Photovoltaic,SUN,PV,12,2015
9234,IMPA Pendleton Solar Park,Map,Map,IN,Madison,MISO,Electric Utility,SPEND,,2.0,2.0,1.6,Solar Photovoltaic,SUN,PV,10,2015
59209,Jefferson Solar Park,Map,Map,WI,Jefferson,MISO,IPP Non-CHP,JSP01,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2013
10000,KCP&L SmartGrid Innovation Park,Map,Map,MO,Jackson,SWPP,Electric Utility,1,,1.0,1.0,1.0,Batteries,MWH,BA,6,2012
59541,Carroll County Energy,Map,Map,OH,Carroll,PJM,IPP Non-CHP,CGT1,CCE1,235.5,213.3,228.3,Natural Gas Fired Combined Cycle,NG,CT,12,2017
59541,Carroll County Energy,Map,Map,OH,Carroll,PJM,IPP Non-CHP,CGT2,CCE1,235.5,213.3,228.3,Natural Gas Fired Combined Cycle,NG,CT,12,2017
59541,Carroll County Energy,Map,Map,OH,Carroll,PJM,IPP Non-CHP,SGT1,CCE1,361.3,288.0,303.8,Natural Gas Fired Combined Cycle,NG,CA,12,2017
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG1,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,6,2011
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG2,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,6,2011
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG3,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,6,2011
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG4,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,4,2014
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG5,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,4,2014
65170,BioTown Ag,Map,Map,IN,White,MISO,Industrial CHP,ENG6,,1.0,1.0,1.0,Other Waste Biomass,OBG,IC,4,2014
60281,Adams Farm Solar,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,ADAMS,,3.0,3.0,3.0,Solar Photovoltaic,SUN,PV,10,2013
59543,Heartland Community College,Map,Map,IL,McLean,MISO,Commercial Non-CHP,T01,,1.7,1.7,1.7,Onshore Wind Turbine,WND,WT,6,2012
59519,RGS-Rutland VNM SREC II Project (MA),Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,11,2015
61012,Eden Solar LLC,Map,Map,NC,Richmond,DUK,IPP Non-CHP,EDENS,,47.7,47.7,47.7,Solar Photovoltaic,SUN,PV,12,2015
61944,Davis Monthan AFB (AZ) West Airfield,Map,Map,AZ,Pima,TEPC,IPP Non-CHP,1,,12.6,12.6,12.6,Solar Photovoltaic,SUN,PV,1,2014
59545,New Bedford (MA) Plymouth,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,1,,4.3,4.3,4.3,Solar Photovoltaic,SUN,PV,7,2014
59546,Upper Blackstone (MA) Treasure Valley,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,7,2014
