LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,LTINT,TOT,PC_PA,M,2006-07,4.06,
FIN,LTINT,TOT,PC_PA,M,2006-08,3.94,
FIN,LTINT,TOT,PC_PA,M,2006-09,3.8,
FIN,LTINT,TOT,PC_PA,M,2006-10,3.84,
FIN,LTINT,TOT,PC_PA,M,2006-11,3.75,
FIN,LTINT,TOT,PC_PA,M,2006-12,3.82,
FIN,LTINT,TOT,PC_PA,M,2007-01,4.05,
FIN,LTINT,TOT,PC_PA,M,2007-02,4.08,
FIN,LTINT,TOT,PC_PA,M,2007-03,3.98,
FIN,LTINT,TOT,PC_PA,M,2007-04,4.2,
FIN,LTINT,TOT,PC_PA,M,2007-05,4.33,
FIN,LTINT,TOT,PC_PA,M,2007-06,4.62,
FIN,LTINT,TOT,PC_PA,M,2007-07,4.59,
FIN,LTINT,TOT,PC_PA,M,2007-08,4.39,
FIN,LTINT,TOT,PC_PA,M,2007-09,4.34,
FIN,LTINT,TOT,PC_PA,M,2007-10,4.38,
FIN,LTINT,TOT,PC_PA,M,2007-11,4.22,
FIN,LTINT,TOT,PC_PA,M,2007-12,4.34,
FIN,LTINT,TOT,PC_PA,M,2008-01,4.14,
FIN,LTINT,TOT,PC_PA,M,2008-02,4.06,
FIN,LTINT,TOT,PC_PA,M,2008-03,4,
FIN,LTINT,TOT,PC_PA,M,2008-04,4.22,
FIN,LTINT,TOT,PC_PA,M,2008-05,4.47,
FIN,LTINT,TOT,PC_PA,M,2008-06,4.78,
FIN,LTINT,TOT,PC_PA,M,2008-07,4.77,
FIN,LTINT,TOT,PC_PA,M,2008-08,4.47,
FIN,LTINT,TOT,PC_PA,M,2008-09,4.43,
FIN,LTINT,TOT,PC_PA,M,2008-10,4.33,
FIN,LTINT,TOT,PC_PA,M,2008-11,4.09,
FIN,LTINT,TOT,PC_PA,M,2008-12,3.72,
FIN,LTINT,TOT,PC_PA,M,2009-01,3.87,
FIN,LTINT,TOT,PC_PA,M,2009-02,3.93,
FIN,LTINT,TOT,PC_PA,M,2009-03,3.81,
FIN,LTINT,TOT,PC_PA,M,2009-04,3.78,
FIN,LTINT,TOT,PC_PA,M,2009-05,3.91,
FIN,LTINT,TOT,PC_PA,M,2009-06,3.98,
FIN,LTINT,TOT,PC_PA,M,2009-07,3.77,
FIN,LTINT,TOT,PC_PA,M,2009-08,3.63,
FIN,LTINT,TOT,PC_PA,M,2009-09,3.62,
FIN,LTINT,TOT,PC_PA,M,2009-10,3.57,
FIN,LTINT,TOT,PC_PA,M,2009-11,3.53,
FIN,LTINT,TOT,PC_PA,M,2009-12,3.46,
FIN,LTINT,TOT,PC_PA,M,2010-01,3.49,
FIN,LTINT,TOT,PC_PA,M,2010-02,3.38,
FIN,LTINT,TOT,PC_PA,M,2010-03,3.26,
FIN,LTINT,TOT,PC_PA,M,2010-04,3.36,
FIN,LTINT,TOT,PC_PA,M,2010-05,3.03,
FIN,LTINT,TOT,PC_PA,M,2010-06,2.92,
FIN,LTINT,TOT,PC_PA,M,2010-07,2.85,
FIN,LTINT,TOT,PC_PA,M,2010-08,2.62,
FIN,LTINT,TOT,PC_PA,M,2010-09,2.58,
FIN,LTINT,TOT,PC_PA,M,2010-10,2.63,
FIN,LTINT,TOT,PC_PA,M,2010-11,2.82,
FIN,LTINT,TOT,PC_PA,M,2010-12,3.19,
FIN,LTINT,TOT,PC_PA,M,2011-01,3.27,
FIN,LTINT,TOT,PC_PA,M,2011-02,3.41,
FIN,LTINT,TOT,PC_PA,M,2011-03,3.45,
FIN,LTINT,TOT,PC_PA,M,2011-04,3.57,
FIN,LTINT,TOT,PC_PA,M,2011-05,3.32,
FIN,LTINT,TOT,PC_PA,M,2011-06,3.29,
FIN,LTINT,TOT,PC_PA,M,2011-07,3.16,
FIN,LTINT,TOT,PC_PA,M,2011-08,2.68,
FIN,LTINT,TOT,PC_PA,M,2011-09,2.35,
FIN,LTINT,TOT,PC_PA,M,2011-10,2.51,
FIN,LTINT,TOT,PC_PA,M,2011-11,2.54,
FIN,LTINT,TOT,PC_PA,M,2011-12,2.52,
FIN,LTINT,TOT,PC_PA,M,2012-01,2.28,
FIN,LTINT,TOT,PC_PA,M,2012-02,2.34,
FIN,LTINT,TOT,PC_PA,M,2012-03,2.3,
FIN,LTINT,TOT,PC_PA,M,2012-04,2.15,
FIN,LTINT,TOT,PC_PA,M,2012-05,1.82,
FIN,LTINT,TOT,PC_PA,M,2012-06,1.76,
FIN,LTINT,TOT,PC_PA,M,2012-07,1.55,
FIN,LTINT,TOT,PC_PA,M,2012-08,1.54,
FIN,LTINT,TOT,PC_PA,M,2012-09,1.82,
FIN,LTINT,TOT,PC_PA,M,2012-10,1.78,
FIN,LTINT,TOT,PC_PA,M,2012-11,1.67,
FIN,LTINT,TOT,PC_PA,M,2012-12,1.59,
FIN,LTINT,TOT,PC_PA,M,2013-01,1.74,
FIN,LTINT,TOT,PC_PA,M,2013-02,1.81,
FIN,LTINT,TOT,PC_PA,M,2013-03,1.61,
FIN,LTINT,TOT,PC_PA,M,2013-04,1.51,
FIN,LTINT,TOT,PC_PA,M,2013-05,1.6,
FIN,LTINT,TOT,PC_PA,M,2013-06,1.88,
FIN,LTINT,TOT,PC_PA,M,2013-07,1.91,
FIN,LTINT,TOT,PC_PA,M,2013-08,2.07,
FIN,LTINT,TOT,PC_PA,M,2013-09,2.19,
FIN,LTINT,TOT,PC_PA,M,2013-10,2.04,
FIN,LTINT,TOT,PC_PA,M,2013-11,1.94,
FIN,LTINT,TOT,PC_PA,M,2013-12,2.03,
FIN,LTINT,TOT,PC_PA,M,2014-01,1.99,
FIN,LTINT,TOT,PC_PA,M,2014-02,1.92,
FIN,LTINT,TOT,PC_PA,M,2014-03,1.9,
FIN,LTINT,TOT,PC_PA,M,2014-04,1.84,
FIN,LTINT,TOT,PC_PA,M,2014-05,1.69,
FIN,LTINT,TOT,PC_PA,M,2014-06,1.57,
FIN,LTINT,TOT,PC_PA,M,2014-07,1.36,
FIN,LTINT,TOT,PC_PA,M,2014-08,1.18,
FIN,LTINT,TOT,PC_PA,M,2014-09,1.13,
FIN,LTINT,TOT,PC_PA,M,2014-10,1.01,
FIN,LTINT,TOT,PC_PA,M,2014-11,0.9,
FIN,LTINT,TOT,PC_PA,M,2014-12,0.89,
FIN,LTINT,TOT,PC_PA,M,2015-01,0.62,
FIN,LTINT,TOT,PC_PA,M,2015-02,0.48,
FIN,LTINT,TOT,PC_PA,M,2015-03,0.39,
FIN,LTINT,TOT,PC_PA,M,2015-04,0.27,
FIN,LTINT,TOT,PC_PA,M,2015-05,0.71,
FIN,LTINT,TOT,PC_PA,M,2015-06,1.01,
FIN,LTINT,TOT,PC_PA,M,2015-07,0.95,
FIN,LTINT,TOT,PC_PA,M,2015-08,0.82,
FIN,LTINT,TOT,PC_PA,M,2015-09,0.95,
FIN,LTINT,TOT,PC_PA,M,2015-10,0.81,
FIN,LTINT,TOT,PC_PA,M,2015-11,0.81,
FIN,LTINT,TOT,PC_PA,M,2015-12,0.86,
FIN,LTINT,TOT,PC_PA,M,2016-01,0.78,
FIN,LTINT,TOT,PC_PA,M,2016-02,0.53,
FIN,LTINT,TOT,PC_PA,M,2016-03,0.53,
FIN,LTINT,TOT,PC_PA,M,2016-04,0.46,
FIN,LTINT,TOT,PC_PA,M,2016-05,0.45,
FIN,LTINT,TOT,PC_PA,M,2016-06,0.33,
FIN,LTINT,TOT,PC_PA,M,2016-07,0.12,
FIN,LTINT,TOT,PC_PA,M,2016-08,0.06,
FIN,LTINT,TOT,PC_PA,M,2016-09,0.08,
FIN,LTINT,TOT,PC_PA,M,2016-10,0.17,
FIN,LTINT,TOT,PC_PA,M,2016-11,0.41,
FIN,LTINT,TOT,PC_PA,M,2016-12,0.46,
FIN,LTINT,TOT,PC_PA,M,2017-01,0.5,
FIN,LTINT,TOT,PC_PA,M,2017-02,0.52,
FIN,LTINT,TOT,PC_PA,M,2017-03,0.51,
FIN,LTINT,TOT,PC_PA,M,2017-04,0.38,
FIN,LTINT,TOT,PC_PA,M,2017-05,0.49,
FIN,LTINT,TOT,PC_PA,M,2017-06,0.56,
FIN,LTINT,TOT,PC_PA,M,2017-07,0.76,
FIN,LTINT,TOT,PC_PA,M,2017-08,0.65,
FIN,LTINT,TOT,PC_PA,M,2017-09,0.58,
FIN,LTINT,TOT,PC_PA,M,2017-10,0.59,
FIN,LTINT,TOT,PC_PA,M,2017-11,0.52,
FIN,LTINT,TOT,PC_PA,M,2017-12,0.5,
FIN,LTINT,TOT,PC_PA,M,2018-01,0.67,
FIN,LTINT,TOT,PC_PA,M,2018-02,0.84,
FIN,LTINT,TOT,PC_PA,M,2018-03,0.72,
FIN,LTINT,TOT,PC_PA,M,2018-04,0.69,
FIN,LTINT,TOT,PC_PA,M,2018-05,0.7,
FIN,LTINT,TOT,PC_PA,M,2018-06,0.63,
FIN,LTINT,TOT,PC_PA,M,2018-07,0.53,
FIN,LTINT,TOT,PC_PA,M,2018-08,0.56,
FIN,LTINT,TOT,PC_PA,M,2018-09,0.66,
FIN,LTINT,TOT,PC_PA,M,2018-10,0.73,
FIN,LTINT,TOT,PC_PA,M,2018-11,0.66,
FIN,LTINT,TOT,PC_PA,M,2018-12,0.55,
FIN,LTINT,TOT,PC_PA,M,2019-01,0.49,
FIN,LTINT,TOT,PC_PA,M,2019-02,0.38,
FIN,LTINT,TOT,PC_PA,M,2019-03,0.39,
FIN,LTINT,TOT,PC_PA,M,2019-04,0.34,
FIN,LTINT,TOT,PC_PA,M,2019-05,0.25,
FIN,LTINT,TOT,PC_PA,M,2019-06,0.05,
FIN,LTINT,TOT,PC_PA,M,2019-07,-0.09,
FIN,LTINT,TOT,PC_PA,M,2019-08,-0.35,
FIN,LTINT,TOT,PC_PA,M,2019-09,-0.3,
FIN,LTINT,TOT,PC_PA,M,2019-10,-0.21,
FIN,LTINT,TOT,PC_PA,M,2019-11,-0.08,
FIN,LTINT,TOT,PC_PA,M,2019-12,-0.03,
FIN,LTINT,TOT,PC_PA,M,2020-01,-0.07,
FIN,LTINT,TOT,PC_PA,M,2020-02,-0.23,
FIN,LTINT,TOT,PC_PA,M,2020-03,-0.12,
FIN,LTINT,TOT,PC_PA,M,2020-04,0.03,
FIN,LTINT,TOT,PC_PA,M,2020-05,-0.12,
FIN,LTINT,TOT,PC_PA,M,2020-06,-0.17,
FIN,LTINT,TOT,PC_PA,M,2020-07,-0.21,
FIN,LTINT,TOT,PC_PA,M,2020-08,-0.25,
FIN,LTINT,TOT,PC_PA,M,2020-09,-0.3,
FIN,LTINT,TOT,PC_PA,M,2020-10,-0.38,
FIN,LTINT,TOT,PC_PA,M,2020-11,-0.4,
FIN,LTINT,TOT,PC_PA,M,2020-12,-0.41,
FIN,LTINT,TOT,PC_PA,M,2021-01,-0.378421,
FIN,LTINT,TOT,PC_PA,M,2021-02,-0.21767,
FIN,LTINT,TOT,PC_PA,M,2021-03,-0.1238435,
FIN,LTINT,TOT,PC_PA,M,2021-04,-0.0792,
FIN,LTINT,TOT,PC_PA,M,2021-05,0.04909,
FIN,LTINT,TOT,PC_PA,M,2021-06,-0.01766667,
FIN,LTINT,TOT,PC_PA,M,2021-07,-0.09562727,
NZL,LTINT,TOT,PC_PA,M,2000-01,7.48,
NZL,LTINT,TOT,PC_PA,M,2000-02,7.31,
NZL,LTINT,TOT,PC_PA,M,2000-03,7.06,
NZL,LTINT,TOT,PC_PA,M,2000-04,6.84,
NZL,LTINT,TOT,PC_PA,M,2000-05,7.1,
NZL,LTINT,TOT,PC_PA,M,2000-06,6.85,
NZL,LTINT,TOT,PC_PA,M,2000-07,6.73,
NZL,LTINT,TOT,PC_PA,M,2000-08,6.68,
NZL,LTINT,TOT,PC_PA,M,2000-09,6.74,
NZL,LTINT,TOT,PC_PA,M,2000-10,6.7,
NZL,LTINT,TOT,PC_PA,M,2000-11,6.59,
NZL,LTINT,TOT,PC_PA,M,2000-12,6.15,
NZL,LTINT,TOT,PC_PA,M,2001-01,6.06,
NZL,LTINT,TOT,PC_PA,M,2001-02,6.04,
NZL,LTINT,TOT,PC_PA,M,2001-03,5.95,
NZL,LTINT,TOT,PC_PA,M,2001-04,6.26,
NZL,LTINT,TOT,PC_PA,M,2001-05,6.62,
NZL,LTINT,TOT,PC_PA,M,2001-06,6.63,
NZL,LTINT,TOT,PC_PA,M,2001-07,6.74,
NZL,LTINT,TOT,PC_PA,M,2001-08,6.58,
NZL,LTINT,TOT,PC_PA,M,2001-09,6.52,
NZL,LTINT,TOT,PC_PA,M,2001-10,6.4,
NZL,LTINT,TOT,PC_PA,M,2001-11,6.3,
NZL,LTINT,TOT,PC_PA,M,2001-12,6.62,
NZL,LTINT,TOT,PC_PA,M,2002-01,6.58,
NZL,LTINT,TOT,PC_PA,M,2002-02,6.61,
NZL,LTINT,TOT,PC_PA,M,2002-03,6.88,
NZL,LTINT,TOT,PC_PA,M,2002-04,6.87,
NZL,LTINT,TOT,PC_PA,M,2002-05,6.81,
NZL,LTINT,TOT,PC_PA,M,2002-06,6.64,
NZL,LTINT,TOT,PC_PA,M,2002-07,6.54,
NZL,LTINT,TOT,PC_PA,M,2002-08,6.33,
NZL,LTINT,TOT,PC_PA,M,2002-09,6.17,
NZL,LTINT,TOT,PC_PA,M,2002-10,6.33,
NZL,LTINT,TOT,PC_PA,M,2002-11,6.29,
NZL,LTINT,TOT,PC_PA,M,2002-12,6.28,
NZL,LTINT,TOT,PC_PA,M,2003-01,6.12,
NZL,LTINT,TOT,PC_PA,M,2003-02,5.88,
NZL,LTINT,TOT,PC_PA,M,2003-03,5.91,
NZL,LTINT,TOT,PC_PA,M,2003-04,5.98,
NZL,LTINT,TOT,PC_PA,M,2003-05,5.6,
NZL,LTINT,TOT,PC_PA,M,2003-06,5.23,
NZL,LTINT,TOT,PC_PA,M,2003-07,5.54,
NZL,LTINT,TOT,PC_PA,M,2003-08,5.91,
NZL,LTINT,TOT,PC_PA,M,2003-09,5.95,
NZL,LTINT,TOT,PC_PA,M,2003-10,6.02,
NZL,LTINT,TOT,PC_PA,M,2003-11,6.21,
NZL,LTINT,TOT,PC_PA,M,2003-12,6.05,
NZL,LTINT,TOT,PC_PA,M,2004-01,5.93,
NZL,LTINT,TOT,PC_PA,M,2004-02,5.91,
NZL,LTINT,TOT,PC_PA,M,2004-03,5.74,
NZL,LTINT,TOT,PC_PA,M,2004-04,6.04,
NZL,LTINT,TOT,PC_PA,M,2004-05,6.26,
NZL,LTINT,TOT,PC_PA,M,2004-06,6.29,
NZL,LTINT,TOT,PC_PA,M,2004-07,6.18,
NZL,LTINT,TOT,PC_PA,M,2004-08,6.2,
NZL,LTINT,TOT,PC_PA,M,2004-09,6.16,
NZL,LTINT,TOT,PC_PA,M,2004-10,6.08,
NZL,LTINT,TOT,PC_PA,M,2004-11,6.05,
NZL,LTINT,TOT,PC_PA,M,2004-12,5.95,
NZL,LTINT,TOT,PC_PA,M,2005-01,5.99,
NZL,LTINT,TOT,PC_PA,M,2005-02,5.95,
NZL,LTINT,TOT,PC_PA,M,2005-03,6.16,
NZL,LTINT,TOT,PC_PA,M,2005-04,5.99,
NZL,LTINT,TOT,PC_PA,M,2005-05,5.81,
NZL,LTINT,TOT,PC_PA,M,2005-06,5.71,
NZL,LTINT,TOT,PC_PA,M,2005-07,5.75,
NZL,LTINT,TOT,PC_PA,M,2005-08,5.77,
NZL,LTINT,TOT,PC_PA,M,2005-09,5.71,
NZL,LTINT,TOT,PC_PA,M,2005-10,5.88,
NZL,LTINT,TOT,PC_PA,M,2005-11,5.95,
NZL,LTINT,TOT,PC_PA,M,2005-12,5.83,
NZL,LTINT,TOT,PC_PA,M,2006-01,5.72,
NZL,LTINT,TOT,PC_PA,M,2006-02,5.7,
NZL,LTINT,TOT,PC_PA,M,2006-03,5.72,
NZL,LTINT,TOT,PC_PA,M,2006-04,5.74,
NZL,LTINT,TOT,PC_PA,M,2006-05,5.81,
NZL,LTINT,TOT,PC_PA,M,2006-06,5.84,
NZL,LTINT,TOT,PC_PA,M,2006-07,5.88,
NZL,LTINT,TOT,PC_PA,M,2006-08,5.84,
NZL,LTINT,TOT,PC_PA,M,2006-09,5.8,
NZL,LTINT,TOT,PC_PA,M,2006-10,5.84,
NZL,LTINT,TOT,PC_PA,M,2006-11,5.71,
NZL,LTINT,TOT,PC_PA,M,2006-12,5.77,
NZL,LTINT,TOT,PC_PA,M,2007-01,5.93,
NZL,LTINT,TOT,PC_PA,M,2007-02,5.94,
NZL,LTINT,TOT,PC_PA,M,2007-03,5.87,
NZL,LTINT,TOT,PC_PA,M,2007-04,6.06,
NZL,LTINT,TOT,PC_PA,M,2007-05,6.17,
NZL,LTINT,TOT,PC_PA,M,2007-06,6.72,
NZL,LTINT,TOT,PC_PA,M,2007-07,6.77,
NZL,LTINT,TOT,PC_PA,M,2007-08,6.4,
NZL,LTINT,TOT,PC_PA,M,2007-09,6.16,
NZL,LTINT,TOT,PC_PA,M,2007-10,6.37,
NZL,LTINT,TOT,PC_PA,M,2007-11,6.39,
NZL,LTINT,TOT,PC_PA,M,2007-12,6.4,
NZL,LTINT,TOT,PC_PA,M,2008-01,6.28,
NZL,LTINT,TOT,PC_PA,M,2008-02,6.4,
NZL,LTINT,TOT,PC_PA,M,2008-03,6.36,
NZL,LTINT,TOT,PC_PA,M,2008-04,6.48,
NZL,LTINT,TOT,PC_PA,M,2008-05,6.43,
NZL,LTINT,TOT,PC_PA,M,2008-06,6.42,
NZL,LTINT,TOT,PC_PA,M,2008-07,6.18,
NZL,LTINT,TOT,PC_PA,M,2008-08,6.13,
NZL,LTINT,TOT,PC_PA,M,2008-09,5.82,
NZL,LTINT,TOT,PC_PA,M,2008-10,5.86,
NZL,LTINT,TOT,PC_PA,M,2008-11,5.73,
NZL,LTINT,TOT,PC_PA,M,2008-12,4.88,
NZL,LTINT,TOT,PC_PA,M,2009-01,4.49,
NZL,LTINT,TOT,PC_PA,M,2009-02,4.53,
NZL,LTINT,TOT,PC_PA,M,2009-03,4.77,
NZL,LTINT,TOT,PC_PA,M,2009-04,5.24,
NZL,LTINT,TOT,PC_PA,M,2009-05,5.59,
NZL,LTINT,TOT,PC_PA,M,2009-06,5.97,
NZL,LTINT,TOT,PC_PA,M,2009-07,5.75,
NZL,LTINT,TOT,PC_PA,M,2009-08,5.82,
NZL,LTINT,TOT,PC_PA,M,2009-09,5.63,
NZL,LTINT,TOT,PC_PA,M,2009-10,5.66,
NZL,LTINT,TOT,PC_PA,M,2009-11,6.01,
NZL,LTINT,TOT,PC_PA,M,2009-12,6.02,
NZL,LTINT,TOT,PC_PA,M,2010-01,6,
NZL,LTINT,TOT,PC_PA,M,2010-02,5.86,
NZL,LTINT,TOT,PC_PA,M,2010-03,5.86,
NZL,LTINT,TOT,PC_PA,M,2010-04,5.96,
NZL,LTINT,TOT,PC_PA,M,2010-05,5.73,
NZL,LTINT,TOT,PC_PA,M,2010-06,5.51,
NZL,LTINT,TOT,PC_PA,M,2010-07,5.4,
NZL,LTINT,TOT,PC_PA,M,2010-08,5.24,
NZL,LTINT,TOT,PC_PA,M,2010-09,5.28,
NZL,LTINT,TOT,PC_PA,M,2010-10,5.09,
NZL,LTINT,TOT,PC_PA,M,2010-11,5.49,
NZL,LTINT,TOT,PC_PA,M,2010-12,5.82,
NZL,LTINT,TOT,PC_PA,M,2011-01,5.61,
NZL,LTINT,TOT,PC_PA,M,2011-02,5.56,
NZL,LTINT,TOT,PC_PA,M,2011-03,5.58,
NZL,LTINT,TOT,PC_PA,M,2011-04,5.7,
NZL,LTINT,TOT,PC_PA,M,2011-05,5.23,
NZL,LTINT,TOT,PC_PA,M,2011-06,5.04,
NZL,LTINT,TOT,PC_PA,M,2011-07,5.07,
NZL,LTINT,TOT,PC_PA,M,2011-08,4.55,
NZL,LTINT,TOT,PC_PA,M,2011-09,4.41,
NZL,LTINT,TOT,PC_PA,M,2011-10,4.54,
NZL,LTINT,TOT,PC_PA,M,2011-11,4.14,
NZL,LTINT,TOT,PC_PA,M,2011-12,3.91,
NZL,LTINT,TOT,PC_PA,M,2012-01,3.86,
NZL,LTINT,TOT,PC_PA,M,2012-02,3.98,
NZL,LTINT,TOT,PC_PA,M,2012-03,4.17,
NZL,LTINT,TOT,PC_PA,M,2012-04,3.98,
NZL,LTINT,TOT,PC_PA,M,2012-05,3.66,
NZL,LTINT,TOT,PC_PA,M,2012-06,3.4,
NZL,LTINT,TOT,PC_PA,M,2012-07,3.4,
NZL,LTINT,TOT,PC_PA,M,2012-08,3.66,
NZL,LTINT,TOT,PC_PA,M,2012-09,3.57,
NZL,LTINT,TOT,PC_PA,M,2012-10,3.51,
NZL,LTINT,TOT,PC_PA,M,2012-11,3.47,
NZL,LTINT,TOT,PC_PA,M,2012-12,3.56,
NZL,LTINT,TOT,PC_PA,M,2013-01,3.55,
NZL,LTINT,TOT,PC_PA,M,2013-02,3.81,
NZL,LTINT,TOT,PC_PA,M,2013-03,3.72,
NZL,LTINT,TOT,PC_PA,M,2013-04,3.33,
NZL,LTINT,TOT,PC_PA,M,2013-05,3.37,
NZL,LTINT,TOT,PC_PA,M,2013-06,3.83,
NZL,LTINT,TOT,PC_PA,M,2013-07,4.23,
NZL,LTINT,TOT,PC_PA,M,2013-08,4.47,
NZL,LTINT,TOT,PC_PA,M,2013-09,4.7,
NZL,LTINT,TOT,PC_PA,M,2013-10,4.65,
NZL,LTINT,TOT,PC_PA,M,2013-11,4.7,
NZL,LTINT,TOT,PC_PA,M,2013-12,4.76,
NZL,LTINT,TOT,PC_PA,M,2014-01,4.64,
NZL,LTINT,TOT,PC_PA,M,2014-02,4.57,
NZL,LTINT,TOT,PC_PA,M,2014-03,4.58,
NZL,LTINT,TOT,PC_PA,M,2014-04,4.55,
NZL,LTINT,TOT,PC_PA,M,2014-05,4.29,
NZL,LTINT,TOT,PC_PA,M,2014-06,4.42,
NZL,LTINT,TOT,PC_PA,M,2014-07,4.37,
NZL,LTINT,TOT,PC_PA,M,2014-08,4.2,
NZL,LTINT,TOT,PC_PA,M,2014-09,4.19,
NZL,LTINT,TOT,PC_PA,M,2014-10,4.04,
NZL,LTINT,TOT,PC_PA,M,2014-11,4.03,
NZL,LTINT,TOT,PC_PA,M,2014-12,3.77,
NZL,LTINT,TOT,PC_PA,M,2015-01,3.42,
NZL,LTINT,TOT,PC_PA,M,2015-02,3.26,
NZL,LTINT,TOT,PC_PA,M,2015-03,3.3,
NZL,LTINT,TOT,PC_PA,M,2015-04,3.25,
NZL,LTINT,TOT,PC_PA,M,2015-05,3.65,
NZL,LTINT,TOT,PC_PA,M,2015-06,3.77,
NZL,LTINT,TOT,PC_PA,M,2015-07,3.47,
NZL,LTINT,TOT,PC_PA,M,2015-08,3.29,
NZL,LTINT,TOT,PC_PA,M,2015-09,3.29,
NZL,LTINT,TOT,PC_PA,M,2015-10,3.34,
NZL,LTINT,TOT,PC_PA,M,2015-11,3.49,
NZL,LTINT,TOT,PC_PA,M,2015-12,3.55,
NZL,LTINT,TOT,PC_PA,M,2016-01,3.31,
NZL,LTINT,TOT,PC_PA,M,2016-02,3.06,
NZL,LTINT,TOT,PC_PA,M,2016-03,3.02,
NZL,LTINT,TOT,PC_PA,M,2016-04,2.86,
NZL,LTINT,TOT,PC_PA,M,2016-05,2.67,
NZL,LTINT,TOT,PC_PA,M,2016-06,2.51,
NZL,LTINT,TOT,PC_PA,M,2016-07,2.27,
NZL,LTINT,TOT,PC_PA,M,2016-08,2.19,
NZL,LTINT,TOT,PC_PA,M,2016-09,2.4,
NZL,LTINT,TOT,PC_PA,M,2016-10,2.53,
NZL,LTINT,TOT,PC_PA,M,2016-11,2.99,
NZL,LTINT,TOT,PC_PA,M,2016-12,3.33,
NZL,LTINT,TOT,PC_PA,M,2017-01,3.23,
NZL,LTINT,TOT,PC_PA,M,2017-02,3.29,
NZL,LTINT,TOT,PC_PA,M,2017-03,3.28,
NZL,LTINT,TOT,PC_PA,M,2017-04,3.05,
NZL,LTINT,TOT,PC_PA,M,2017-05,2.93,
NZL,LTINT,TOT,PC_PA,M,2017-06,2.77,
NZL,LTINT,TOT,PC_PA,M,2017-07,2.97,
NZL,LTINT,TOT,PC_PA,M,2017-08,2.88,
NZL,LTINT,TOT,PC_PA,M,2017-09,2.91,
NZL,LTINT,TOT,PC_PA,M,2017-10,2.97,
NZL,LTINT,TOT,PC_PA,M,2017-11,2.85,
NZL,LTINT,TOT,PC_PA,M,2017-12,2.76,
NZL,LTINT,TOT,PC_PA,M,2018-01,2.88,
NZL,LTINT,TOT,PC_PA,M,2018-02,2.97,
NZL,LTINT,TOT,PC_PA,M,2018-03,2.89,
NZL,LTINT,TOT,PC_PA,M,2018-04,2.82,
NZL,LTINT,TOT,PC_PA,M,2018-05,2.78,
NZL,LTINT,TOT,PC_PA,M,2018-06,2.9,
NZL,LTINT,TOT,PC_PA,M,2018-07,2.81,
NZL,LTINT,TOT,PC_PA,M,2018-08,2.64,
NZL,LTINT,TOT,PC_PA,M,2018-09,2.6,
NZL,LTINT,TOT,PC_PA,M,2018-10,2.62,
NZL,LTINT,TOT,PC_PA,M,2018-11,2.69,
NZL,LTINT,TOT,PC_PA,M,2018-12,2.45,
NZL,LTINT,TOT,PC_PA,M,2019-01,2.33,
NZL,LTINT,TOT,PC_PA,M,2019-02,2.18,
NZL,LTINT,TOT,PC_PA,M,2019-03,2.02,
NZL,LTINT,TOT,PC_PA,M,2019-04,1.96,
NZL,LTINT,TOT,PC_PA,M,2019-05,1.79,
NZL,LTINT,TOT,PC_PA,M,2019-06,1.63,
NZL,LTINT,TOT,PC_PA,M,2019-07,1.55,
NZL,LTINT,TOT,PC_PA,M,2019-08,1.13,
NZL,LTINT,TOT,PC_PA,M,2019-09,1.16,
NZL,LTINT,TOT,PC_PA,M,2019-10,1.16,
NZL,LTINT,TOT,PC_PA,M,2019-11,1.35,
NZL,LTINT,TOT,PC_PA,M,2019-12,1.53,
NZL,LTINT,TOT,PC_PA,M,2020-01,1.48,
NZL,LTINT,TOT,PC_PA,M,2020-02,1.28,
NZL,LTINT,TOT,PC_PA,M,2020-03,1.08,
NZL,LTINT,TOT,PC_PA,M,2020-04,0.95,
NZL,LTINT,TOT,PC_PA,M,2020-05,0.64,
NZL,LTINT,TOT,PC_PA,M,2020-06,0.9,
NZL,LTINT,TOT,PC_PA,M,2020-07,0.91,
NZL,LTINT,TOT,PC_PA,M,2020-08,0.68,
NZL,LTINT,TOT,PC_PA,M,2020-09,0.56,
NZL,LTINT,TOT,PC_PA,M,2020-10,0.54,
NZL,LTINT,TOT,PC_PA,M,2020-11,0.75,
NZL,LTINT,TOT,PC_PA,M,2020-12,0.92,
NZL,LTINT,TOT,PC_PA,M,2021-01,1.04,
NZL,LTINT,TOT,PC_PA,M,2021-02,1.46,
NZL,LTINT,TOT,PC_PA,M,2021-03,1.76,
NZL,LTINT,TOT,PC_PA,M,2021-04,1.68,
NZL,LTINT,TOT,PC_PA,M,2021-05,1.81,
NZL,LTINT,TOT,PC_PA,M,2021-06,1.76,
NZL,LTINT,TOT,PC_PA,M,2021-07,1.59,
ESP,LTINT,TOT,PC_PA,M,2000-01,5.757476,
ESP,LTINT,TOT,PC_PA,M,2000-02,5.731476,
ESP,LTINT,TOT,PC_PA,M,2000-03,5.55013,
ESP,LTINT,TOT,PC_PA,M,2000-04,5.452111,
ESP,LTINT,TOT,PC_PA,M,2000-05,5.626591,
ESP,LTINT,TOT,PC_PA,M,2000-06,5.454955,
ESP,LTINT,TOT,PC_PA,M,2000-07,5.534143,
ESP,LTINT,TOT,PC_PA,M,2000-08,5.500591,
