Year,AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2004,,,,,,,,25-1054,"Physics teachers, postsecondary",,         12590,       2.4,,,,*,         69210,           1.1,*,*,*,*,*,         36810,         48450,         64510,         84790,        110400,TRUE,
2004,,,,,,,,25-1061,"Anthropology and archeology teachers, postsecondary",,          4990,       3.5,,,,*,         66060,           1.1,*,*,*,*,*,         37320,         47800,         60860,         80900,        105070,TRUE,
2004,,,,,,,,25-1062,"Area, ethnic, and cultural studies teachers, postsecondary",,          7670,       5.9,,,,*,         62940,           1.4,*,*,*,*,*,         33910,         44410,         56200,         78150,        101340,TRUE,
2004,,,,,,,,25-1063,"Economics teachers, postsecondary",,         12230,       1.9,,,,*,         73280,           1.5,*,*,*,*,*,         35180,         49360,         67520,         89030,        118220,TRUE,
2004,,,,,,,,25-1064,"Geography teachers, postsecondary",,          4180,       4.2,,,,*,         61020,           1.1,*,*,*,*,*,         33590,         44340,         57510,         75880,         93520,TRUE,
2004,,,,,,,,25-1065,"Political science teachers, postsecondary",,         13230,       2.3,,,,*,         64950,           1.3,*,*,*,*,*,         34380,         44050,         58980,         78870,        105830,TRUE,
2004,,,,,,,,25-1066,"Psychology teachers, postsecondary",,         29400,       3.8,,,,*,         60800,           0.9,*,*,*,*,*,         31290,         42270,         55600,         73420,         96210,TRUE,
2004,,,,,,,,25-1067,"Sociology teachers, postsecondary",,         14220,       2.6,,,,*,         59830,           1.2,*,*,*,*,*,         30480,         41140,         54860,         72650,         93740,TRUE,
2004,,,,,,,,25-1069,"Social sciences teachers, postsecondary, all other",,          6310,       7.4,,,,*,         68460,           2.4,*,*,*,*,*,         35140,         45240,         61230,         85570,        116980,TRUE,
2004,,,,,,,,25-1071,"Health specialties teachers, postsecondary",,        105610,       4.3,,,,*,         76720,           3.3,*,*,*,*,*,         28360,         42180,         64630,         96750,#,TRUE,
2004,,,,,,,,25-1072,"Nursing instructors and teachers, postsecondary",,         34360,       2.4,,,,*,         55770,           0.9,*,*,*,*,*,         32470,         41270,         52060,         66130,         84410,TRUE,
2004,,,,,,,,25-1081,"Education teachers, postsecondary",,         47710,       2.9,,,,*,         52850,           0.8,*,*,*,*,*,         28440,         37660,         49530,         64550,         84480,TRUE,
2004,,,,,,,,25-1082,"Library science teachers, postsecondary",,          3740,       6.4,,,,*,         54590,           1.5,*,*,*,*,*,         30270,         40520,         51600,         66440,         84300,TRUE,
2004,,,,,,,,25-1111,"Criminal justice and law enforcement teachers, postsecondary",,          9550,       3.4,,,,*,         51500,           1.1,*,*,*,*,*,         27340,         37440,         47800,         63300,         82410,TRUE,
2004,,,,,,,,25-1112,"Law teachers, postsecondary",,         12580,       7.1,,,,*,         95300,           2.2,*,*,*,*,*,         40850,         59120,         87290,        121730,#,TRUE,
2004,,,,,,,,25-1113,"Social work teachers, postsecondary",,          6670,       3.4,,,,*,         56620,           1.5,*,*,*,*,*,         31310,         41360,         51960,         67010,         89920,TRUE,
2004,,,,,,,,25-1121,"Art, drama, and music teachers, postsecondary",,         63730,       1.9,,,,*,         52750,           0.8,*,*,*,*,*,         27390,         36990,         48780,         65020,         84420,TRUE,
2004,,,,,,,,25-1122,"Communications teachers, postsecondary",,         20760,       2.2,,,,*,         53130,           0.8,*,*,*,*,*,         28810,         38010,         49800,         66130,         84690,TRUE,
2004,,,,,,,,25-1123,"English language and literature teachers, postsecondary",,         57400,       1.7,,,,*,         52560,           0.8,*,*,*,*,*,         27400,         36450,         47900,         64620,         84970,TRUE,
2004,,,,,,,,25-1124,"Foreign language and literature teachers, postsecondary",,         22460,       2.5,,,,*,         51620,           0.9,*,*,*,*,*,         27730,         36360,         47600,         63000,         83430,TRUE,
2004,,,,,,,,25-1125,"History teachers, postsecondary",,         19190,       2.2,,,,*,         58490,           0.8,*,*,*,*,*,         31050,         40780,         54040,         71460,         93060,TRUE,
2004,,,,,,,,25-1126,"Philosophy and religion teachers, postsecondary",,         17170,       3.0,,,,*,         56630,           1.0,*,*,*,*,*,         28980,         38880,         51800,         69860,         91650,TRUE,
2004,,,,,,,,25-1191,Graduate teaching assistants,,        111730,       6.4,,,,*,         27860,           3.3,*,*,*,*,*,         13160,         17330,         26120,         35430,         45360,TRUE,
2004,,,,,,,,25-1192,"Home economics teachers, postsecondary",,          3870,       4.6,,,,*,         50810,           2.1,*,*,*,*,*,         24600,         35830,         47280,         63630,         83080,TRUE,
2004,,,,,,,,25-1193,"Recreation and fitness studies teachers, postsecondary",,         15470,       3.2,,,,*,         47360,           1.3,*,*,*,*,*,         21570,         31480,         44320,         59800,         75950,TRUE,
2004,,,,,,,,25-1194,"Vocational education teachers, postsecondary",,        112990,       2.1,,,,         21.19,         44060,           0.7,         11.66,         15.04,         19.59,         25.94,         33.82,         24250,         31270,         40740,         53960,         70340,,
2004,,,,,,,,25-1199,"Postsecondary teachers, all other",,        248330,       2.8,,,,         30.73,         63920,           1.1,         14.73,         20.48,         27.93,         38.34,         51.08,         30640,         42600,         58090,         79750,        106250,,
2004,,,,,,,,25-2011,"Preschool teachers, except special education",,        354800,       1.6,,,,         11.51,         23940,           2.3,          6.93,          8.08,         10.09,         13.15,         17.52,         14400,         16800,         20980,         27340,         36440,,
2004,,,,,,,,25-2012,"Kindergarten teachers, except special education",,        164530,       1.6,,,,*,         44000,           2.8,*,*,*,*,*,         26730,         33050,         41400,         52590,         66240,TRUE,
2004,,,,,,,,25-2021,"Elementary school teachers, except special education",,       1422840,       1.0,,,,*,         45670,           1.6,*,*,*,*,*,         29060,         34690,         43160,         54720,         67930,TRUE,
2004,,,,,,,,25-2022,"Middle school teachers, except special and vocational education",,        623400,       1.5,,,,*,         46510,           1.3,*,*,*,*,*,         29920,         35360,         43670,         55480,         68990,TRUE,
2004,,,,,,,,25-2023,"Vocational education teachers, middle school",,         16820,       4.9,,,,*,         46250,           1.1,*,*,*,*,*,         30300,         36240,         43990,         55080,         68160,TRUE,
2004,,,,,,,,25-2031,"Secondary school teachers, except special and vocational education",,       1021180,       1.5,,,,*,         48420,           1.9,*,*,*,*,*,         30260,         36650,         45650,         57600,         71370,TRUE,
2004,,,,,,,,25-2032,"Vocational education teachers, secondary school",,        102210,       3.0,,,,*,         48000,           0.8,*,*,*,*,*,         31180,         37480,         45920,         56870,         69140,TRUE,
2004,,,,,,,,25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,        205960,       1.8,,,,*,         46420,           1.4,*,*,*,*,*,         29880,         35340,         43570,         55350,         68660,TRUE,
2004,,,,,,,,25-2042,"Special education teachers, middle school",,         98840,       1.9,,,,*,         48910,           4.6,*,*,*,*,*,         30230,         35650,         44160,         57070,         74230,TRUE,
2004,,,,,,,,25-2043,"Special education teachers, secondary school",,        138470,       2.8,,,,*,         49620,           2.5,*,*,*,*,*,         30860,         36920,         45700,         59340,         73190,TRUE,
2004,,,,,,,,25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,         63200,       2.5,,,,         20.92,         43520,           4.0,         10.57,         14.07,         18.74,         25.49,         34.94,         21980,         29270,         38980,         53020,         72680,,
2004,,,,,,,,25-3021,Self-enrichment education teachers,,        141180,       2.2,,,,         16.93,         35210,           0.9,          7.90,         10.39,         14.85,         20.80,         28.85,         16420,         21620,         30880,         43260,         60020,,
2004,,,,,,,,25-3099,"Teachers and instructors, all other",,        505570,       1.5,,,,*,         33100,           1.6,*,*,*,*,*,         14970,         19500,         27060,         41440,         59200,TRUE,
2004,,,,,,,,25-4011,Archivists,,          5190,       4.5,,,,         19.05,         39630,           1.1,         10.47,         13.89,         17.54,         22.35,         29.45,         21780,         28900,         36470,         46480,         61260,,
2004,,,,,,,,25-4012,Curators,,          8590,       3.0,,,,         23.04,         47920,           0.9,         12.19,         15.77,         20.97,         28.02,         37.26,         25360,         32790,         43620,         58280,         77490,,
2004,,,,,,,,25-4013,Museum technicians and conservators,,          8850,       4.3,,,,         16.96,         35270,           2.7,          8.75,         11.43,         15.30,         20.68,         28.01,         18210,         23770,         31820,         43020,         58260,,
2004,,,,,,,,25-4021,Librarians,,        149680,       1.3,,,,         22.88,         47590,           0.4,         13.91,         17.78,         22.07,         27.38,         33.75,         28930,         36980,         45900,         56960,         70200,,
2004,,,,,,,,25-4031,Library technicians,,        113520,       5.2,,,,         12.63,         26260,           1.0,          7.09,          8.96,         11.99,         15.67,         19.58,         14760,         18640,         24940,         32600,         40730,,
2004,,,,,,,,25-9011,Audio-visual collections specialists,,          8420,      15.3,,,,         17.13,         35630,           3.8,          8.66,         11.73,         15.86,         22.24,         27.47,         18010,         24390,         32990,         46250,         57130,,
2004,,,,,,,,25-9021,Farm and home management advisors,,         12620,       5.5,,,,         21.62,         44960,           2.8,          9.94,         14.54,         20.00,         26.44,         33.96,         20660,         30240,         41600,         55000,         70640,,
2004,,,,,,,,25-9031,Instructional coordinators,,        106590,       2.7,,,,         24.74,         51450,           0.8,         13.12,         17.28,         23.46,         31.27,         39.04,         27300,         35940,         48790,         65040,         81210,,
2004,,,,,,,,25-9041,Teacher assistants,,       1242760,       0.9,,,,*,         20400,           0.7,*,*,*,*,*,         13010,         15410,         19410,         24320,         29220,TRUE,
2004,,,,,,,,25-9099,"Education, training, and library workers, all other",,         65150,       3.2,,,,         16.29,         33890,           1.9,          7.16,          8.95,         14.29,         20.68,         29.20,         14890,         18610,         29720,         43010,         60730,,
2004,,,,,,,,27-0000,"Arts, design, entertainment, sports, and media occupations",major,       1595710,       0.8,,,,         21.01,         43710,           0.6,          7.98,         11.47,         17.39,         25.88,         37.24,         16590,         23860,         36170,         53840,         77470,,
2004,,,,,,,,27-1011,Art directors,,         26870,       2.6,,,,         35.21,         73240,           1.1,         17.07,         23.02,         30.69,         42.37,         59.29,         35500,         47890,         63840,         88120,        123320,,
2004,,,,,,,,27-1012,Craft artists,,          3890,       6.8,,,,         13.33,         27720,           3.0,          7.09,          8.63,         11.31,         15.86,         21.39,         14740,         17950,         23520,         32980,         44490,,
2004,,,,,,,,27-1013,"Fine artists, including painters, sculptors, and illustrators",,          9570,       4.8,,,,         20.98,         43640,           3.2,          8.36,         12.50,         18.30,         24.87,         33.10,         17390,         25990,         38060,         51730,         68860,,
2004,,,,,,,,27-1014,Multi-media artists and animators,,         30210,       5.2,,,,         27.65,         57520,           3.9,         13.96,         18.26,         24.21,         34.01,         45.32,         29030,         37980,         50360,         70730,         94260,,
2004,,,,,,,,27-1019,"Artists and related workers, all other",,          5370,       6.1,,,,         18.02,         37490,           3.0,          7.04,         10.28,         14.72,         22.27,         32.50,         14650,         21380,         30620,         46320,         67600,,
2004,,,,,,,,27-1021,Commercial and industrial designers,,         33050,       4.0,,,,         26.77,         55670,           1.5,         13.98,         18.81,         25.15,         33.17,         41.47,         29080,         39130,         52310,         68980,         86250,,
2004,,,,,,,,27-1022,Fashion designers,,         12100,       8.1,,,,         30.84,         64150,           2.2,         13.45,         18.65,         26.85,         37.30,         54.25,         27970,         38800,         55840,         77580,        112840,,
2004,,,,,,,,27-1023,Floral designers,,         67710,       2.1,,,,         10.51,         21860,           1.1,          6.90,          8.02,          9.83,         12.31,         15.56,         14360,         16670,         20450,         25610,         32370,,
2004,,,,,,,,27-1024,Graphic designers,,        159720,       1.3,,,,         20.25,         42120,           0.7,         11.16,         14.11,         18.28,         24.44,         31.70,         23220,         29360,         38030,         50840,         65940,,
2004,,,,,,,,27-1025,Interior designers,,         46360,       3.2,,,,         21.59,         44900,           0.8,         11.27,         14.85,         19.56,         25.86,         34.24,         23440,         30890,         40670,         53790,         71220,,
2004,,,,,,,,27-1026,Merchandise displayers and window trimmers,,         62220,       4.3,,,,         12.51,         26020,           2.5,          7.25,          8.60,         10.89,         14.33,         20.38,         15090,         17880,         22660,         29810,         42400,,
2004,,,,,,,,27-1027,Set and exhibit designers,,          8750,       8.4,,,,         19.23,         40000,           2.0,          9.71,         12.76,         17.21,         23.87,         32.07,         20190,         26550,         35800,         49650,         66700,,
2004,,,,,,,,27-1029,"Designers, all other",,         12650,       4.5,,,,         22.27,         46320,           3.2,          9.57,         13.92,         20.31,         28.33,         36.77,         19910,         28940,         42250,         58920,         76490,,
2004,,,,,,,,27-2011,Actors,,         59000,       6.7,,,,         22.48,*,           4.3,          6.63,          7.75,         11.28,         30.76,         56.48,*,*,*,*,*,,TRUE
2004,,,,,,,,27-2012,Producers and directors,,         55260,       3.6,,,,         34.84,         72470,           4.8,         12.66,         17.09,         25.40,         42.30,#,         26320,         35550,         52840,         87980,#,,
2004,,,,,,,,27-2021,Athletes and sports competitors,,         12250,       5.6,,,,*,         86690,           5.1,*,*,*,*,*,         14030,         23130,         48310,#,#,TRUE,
2004,,,,,,,,27-2022,Coaches and scouts,,        122930,       1.7,,,,*,         32780,           1.0,*,*,*,*,*,         13320,         17230,         26350,         40460,         57800,TRUE,
2004,,,,,,,,27-2023,"Umpires, referees, and other sports officials",,         11440,       7.8,,,,*,         27850,           4.0,*,*,*,*,*,         14160,         16870,         21260,         31390,         44140,TRUE,
2004,,,,,,,,27-2031,Dancers,,         14880,       5.9,,,,         12.15,*,           3.0,          5.87,          6.71,          8.54,         15.62,         21.59,*,*,*,*,*,,TRUE
2004,,,,,,,,27-2032,Choreographers,,         15360,       4.5,,,,         18.39,         38250,           2.6,          7.20,         10.35,         16.19,         23.53,         32.79,         14980,         21530,         33670,         48940,         68190,,
2004,,,,,,,,27-2041,Music directors and composers,,          8870,      10.8,,,,         21.06,         43810,           4.8,          7.67,         11.56,         16.62,         24.89,         36.24,         15960,         24040,         34570,         51770,         75380,,
2004,,,,,,,,27-2042,Musicians and singers,,         52000,       4.4,,,,         24.96,*,           3.8,          6.47,          9.68,         17.85,         30.75,         53.59,*,*,*,*,*,,TRUE
2004,,,,,,,,27-2099,"Entertainers and performers, sports and related workers, all other",,         54800,      15.5,,,,         18.82,*,           6.5,          8.89,         11.54,         16.73,         22.51,         32.99,*,*,*,*,*,,TRUE
2004,,,,,,,,27-3011,Radio and television announcers,,         41430,       2.1,,,,         15.22,         31650,           1.5,          6.16,          7.43,         10.64,         16.81,         27.61,         12810,         15440,         22130,         34960,         57440,,
2004,,,,,,,,27-3012,Public address system and other announcers,,          8180,       6.2,,,,         14.08,         29290,           2.4,          6.33,          7.72,         10.56,         16.24,         23.90,         13170,         16060,         21960,         33780,         49710,,
2004,,,,,,,,27-3021,Broadcast news analysts,,          6930,       4.0,,,,         27.28,         56740,           2.8,          9.15,         12.29,         17.78,         32.90,         59.04,         19040,         25560,         36980,         68440,        122800,,
2004,,,,,,,,27-3022,Reporters and correspondents,,         52550,       2.1,,,,         18.58,         38650,           1.4,          8.88,         11.01,         15.06,         23.01,         32.81,         18470,         22900,         31320,         47860,         68250,,
2004,,,,,,,,27-3031,Public relations specialists,,        166210,       1.2,,,,         23.80,         49510,           0.7,         12.38,         15.85,         21.07,         28.54,         39.00,         25750,         32970,         43830,         59360,         81120,,
2004,,,,,,,,27-3041,Editors,,        100790,       2.5,,,,         23.65,         49190,           0.8,         12.39,         15.93,         21.10,         28.29,         38.47,         25780,         33130,         43890,         58850,         80020,,
2004,,,,,,,,27-3042,Technical writers,,         45100,       2.1,,,,         27.24,         56650,           0.7,         15.62,         19.92,         25.71,         33.17,         41.72,         32490,         41440,         53490,         68980,         86780,,
2004,,,,,,,,27-3043,Writers and authors,,         42780,       4.4,,,,         25.52,         53080,           3.0,         11.22,         15.25,         21.32,         30.26,         43.87,         23330,         31720,         44350,         62930,         91260,,
2004,,,,,,,,27-3091,Interpreters and translators,,         25410,       3.4,,,,         17.61,         36630,           1.3,          9.67,         12.40,         16.28,         21.09,         27.45,         20110,         25800,         33860,         43860,         57100,,
2004,,,,,,,,27-3099,"Media and communication workers, all other",,         27380,       3.7,,,,         21.66,         45060,           2.0,          9.94,         13.51,         19.64,         27.31,         37.31,         20680,         28100,         40850,         56800,         77610,,
2004,,,,,,,,27-4011,Audio and video equipment technicians,,         40050,       3.9,,,,         17.62,         36650,           1.3,          9.19,         11.62,         15.66,         21.29,         28.18,         19110,         24180,         32570,         44290,         58620,,
2004,,,,,,,,27-4012,Broadcast technicians,,         29940,       3.6,,,,         16.14,         33560,           1.5,          7.19,          9.25,         13.47,         20.56,         30.22,         14960,         19240,         28010,         42760,         62850,,
2004,,,,,,,,27-4013,Radio operators,,          1670,       6.9,,,,         17.06,         35490,           3.3,          8.64,         11.52,         15.73,         21.08,         27.61,         17960,         23960,         32720,         43850,         57420,,
2004,,,,,,,,27-4014,Sound engineering technicians,,         11650,       7.5,,,,         21.91,         45570,           2.4,          9.22,         12.25,         18.32,         27.08,         38.68,         19180,         25470,         38110,         56320,         80450,,
2004,,,,,,,,27-4021,Photographers,,         54400,       1.8,,,,         15.00,         31200,           1.8,          7.21,          8.84,         12.54,         17.96,         26.05,         15000,         18380,         26080,         37370,         54180,,
2004,,,,,,,,27-4031,"Camera operators, television, video, and motion picture",,         21600,       4.8,,,,         20.04,         41690,           4.0,          7.56,         10.88,         18.08,         27.12,         36.59,         15730,         22640,         37610,         56400,         76100,,
2004,,,,,,,,27-4032,Film and video editors,,         15800,       7.6,,,,         24.37,         50690,           2.2,         10.44,         14.09,         20.96,         30.72,         45.17,         21710,         29310,         43590,         63890,         93950,,
2004,,,,,,,,27-4099,"Media and communication equipment workers, all other",,         18570,       4.5,,,,         22.36,         46510,           3.0,          8.34,         12.49,         19.77,         29.80,         39.95,         17340,         25970,         41120,         61980,         83090,,
2004,,,,,,,,29-0000,Healthcare practitioners and technical occupations,major,       6359380,       0.4,,,,         27.55,         57310,           0.3,         11.95,         16.60,         22.71,         31.24,         45.78,         24860,         34540,         47240,         64980,         95220,,
2004,,,,,,,,29-1011,Chiropractors,,         21830,       5.0,,,,         42.01,         87390,           4.1,         16.22,         22.46,         33.61,         56.87,#,         33740,         46710,         69910,        118280,#,,
2004,,,,,,,,29-1021,"Dentists, general",,         84240,       4.4,,,,         63.87,        132850,           2.2,         28.17,         40.28,         59.16,#,#,         58600,         83790,        123060,#,#,,
2004,,,,,,,,29-1022,Oral and maxillofacial surgeons,,          4950,      21.6,,,,         79.69,        165750,           6.4,         32.08,         60.99,#,#,#,         66720,        126860,#,#,#,,
2004,,,,,,,,29-1023,Orthodontists,,          6190,      18.5,,,,         72.45,        150700,           6.7,         16.69,         44.58,#,#,#,         34710,         92730,#,#,#,,
2004,,,,,,,,29-1024,Prosthodontists,,           730,      47.8,,,,         70.04,        145670,          16.2,         31.51,         39.41,#,#,#,         65540,         81970,#,#,#,,
2004,,,,,,,,29-1029,"Dentists, all other specialists",,          2710,      18.8,,,,         62.64,        130300,           8.8,         22.68,         33.34,         60.64,#,#,         47180,         69350,        126130,#,#,,
2004,,,,,,,,29-1031,Dietitians and nutritionists,,         46530,       1.7,,,,         21.46,         44640,           0.5,         13.22,         17.28,         20.98,         25.66,         30.66,         27500,         35940,         43630,         53370,         63760,,
2004,,,,,,,,29-1041,Optometrists,,         22780,       4.5,,,,         46.53,         96780,           2.4,         20.00,         30.69,         42.51,         56.89,#,         41590,         63840,         88410,        118320,#,,
2004,,,,,,,,29-1051,Pharmacists,,        222960,       1.1,,,,         40.56,         84370,           0.6,         29.42,         36.40,         40.82,         45.60,         52.81,         61200,         75720,         84900,         94850,        109850,,
2004,,,,,,,,29-1061,Anesthesiologists,,         25130,      11.8,,,,         83.77,        174250,           2.0,         49.37,#,#,#,#,        102680,#,#,#,#,,
2004,,,,,,,,29-1062,Family and general practitioners,,        106750,       3.5,,,,         66.58,        138490,           1.6,         24.28,         47.17,         65.91,#,#,         50500,         98110,        137090,#,#,,
2004,,,,,,,,29-1063,"Internists, general",,         51180,       5.0,,,,         76.06,        158200,           1.6,         40.70,         58.44,#,#,#,         84650,        121560,#,#,#,,
2004,,,,,,,,29-1064,Obstetricians and gynecologists,,         20850,       7.7,,,,         84.74,        176270,           2.0,         46.24,#,#,#,#,         96170,#,#,#,#,,
2004,,,,,,,,29-1065,"Pediatricians, general",,         26520,       7.3,,,,         68.04,        141520,           1.7,         36.06,         49.64,         65.26,#,#,         75000,        103240,        135730,#,#,,
2004,,,,,,,,29-1066,Psychiatrists,,         22440,      13.3,,,,         72.17,        150110,           3.4,         35.01,         57.04,#,#,#,         72820,        118640,#,#,#,,
2004,,,,,,,,29-1067,Surgeons,,         55800,       6.1,,,,         87.31,        181610,           1.4,         57.76,#,#,#,#,        120150,#,#,#,#,,
2004,,,,,,,,29-1069,"Physicians and surgeons, all other",,        162720,       2.8,,,,         66.16,        137610,           1.4,         20.85,         42.43,         67.44,#,#,         43360,         88260,        140270,#,#,,
2004,,,,,,,,29-1071,Physician assistants,,         59470,       3.6,,,,         33.07,         68780,           1.2,         17.94,         27.46,         33.37,         40.17,         45.62,         37320,         57110,         69410,         83560,         94880,,
2004,,,,,,,,29-1081,Podiatrists,,          7550,       7.6,,,,         52.11,        108400,           4.1,         20.30,         30.30,         45.38,#,#,         42230,         63030,         94400,#,#,,
2004,,,,,,,,29-1111,Registered nurses,,       2311970,       0.6,,,,         26.06,         54210,           0.2,         17.93,         20.85,         25.16,         30.46,         35.94,         37300,         43370,         52330,         63360,         74760,,
2004,,,,,,,,29-1121,Audiologists,,          9810,       5.0,,,,         26.47,         55050,           1.9,         16.82,         20.27,         24.74,         29.91,         36.53,         34990,         42160,         51470,         62210,         75990,,
2004,,,,,,,,29-1122,Occupational therapists,,         83560,       1.5,,,,         27.19,         56550,           0.5,         18.00,         21.96,         26.28,         32.22,         39.23,         37430,         45690,         54660,         67010,         81600,,
2004,,,,,,,,29-1123,Physical therapists,,        142940,       1.2,,,,         30.00,         62390,           0.4,         20.20,         24.20,         28.93,         34.50,         42.59,         42010,         50330,         60180,         71760,         88580,,
2004,,,,,,,,29-1124,Radiation therapists,,         14470,       5.9,,,,         29.05,         60420,           2.7,         18.53,         22.78,         27.74,         33.49,         40.07,         38550,         47380,         57700,         69650,         83340,,
2004,,,,,,,,29-1125,Recreational therapists,,         23050,       1.4,,,,         16.48,         34280,           0.5,          9.68,         12.27,         15.82,         20.25,         24.90,         20130,         25520,         32900,         42130,         51800,,
2004,,,,,,,,29-1126,Respiratory therapists,,         91350,       1.4,,,,         21.24,         44180,           0.2,         15.49,         18.10,         20.74,         24.45,         27.68,         32220,         37650,         43140,         50860,         57580,,
2004,,,,,,,,29-1127,Speech-language pathologists,,         89260,       1.4,,,,         26.71,         55550,           0.9,         16.69,         20.24,         25.20,         31.61,         39.62,         34720,         42090,         52410,         65750,         82420,,
2004,,,,,,,,29-1129,"Therapists, all other",,          8090,       6.4,,,,         21.45,         44620,           3.9,          9.71,         13.34,         19.32,         26.02,         34.62,         20190,         27750,         40180,         54130,         72010,,
2004,,,,,,,,29-1131,Veterinarians,,         46090,       2.4,,,,         36.07,         75030,           1.6,         18.76,         24.72,         32.01,         42.34,         56.94,         39020,         51420,         66590,         88060,        118430,,
2004,,,,,,,,29-1199,"Health diagnosing and treating practitioners, all other",,         56920,       5.3,,,,         44.38,         92300,           5.1,         13.50,         19.26,         27.87,#,#,         28070,         40060,         57970,#,#,,
2004,,,,,,,,29-2011,Medical and clinical laboratory technologists,,        151240,       1.2,,,,         22.41,         46600,           0.3,         15.50,         18.62,         21.99,         26.11,         30.35,         32240,         38740,         45730,         54310,         63120,,
2004,,,,,,,,29-2012,Medical and clinical laboratory technicians,,        141720,       1.9,,,,         15.44,         32120,           0.5,          9.82,         11.97,         14.83,         18.16,         21.96,         20410,         24890,         30840,         37770,         45680,,
2004,,,,,,,,29-2021,Dental hygienists,,        155810,       2.6,,,,         28.58,         59440,           1.8,         18.05,         22.72,         28.05,         33.82,         40.70,         37540,         47260,         58350,         70340,         84660,,
2004,,,,,,,,29-2031,Cardiovascular technologists and technicians,,         43540,       2.0,,,,         19.09,         39710,           0.7,         10.48,         13.41,         18.60,         24.10,         28.36,         21790,         27890,         38690,         50130,         59000,,
2004,,,,,,,,29-2032,Diagnostic medical sonographers,,         41280,       2.3,,,,         25.78,         53620,           0.7,         18.18,         21.50,         25.24,         29.50,         34.72,         37800,         44720,         52490,         61360,         72230,,
2004,,,,,,,,29-2033,Nuclear medicine technologists,,         17520,       3.9,,,,         29.43,         61210,           5.6,         20.10,         23.43,         27.14,         32.43,         38.61,         41800,         48720,         56450,         67460,         80300,,
2004,,,,,,,,29-2034,Radiologic technologists and technicians,,        177220,       1.3,,,,         21.41,         44530,           0.6,         14.43,         17.39,         20.84,         25.21,         28.95,         30020,         36170,         43350,         52430,         60210,,
2004,,,,,,,,29-2041,Emergency medical technicians and paramedics,,        187900,       1.7,,,,         13.30,         27650,           0.7,          7.74,          9.60,         12.17,         15.97,         20.79,         16090,         19970,         25310,         33210,         43240,,
2004,,,,,,,,29-2051,Dietetic technicians,,         24630,       2.6,,,,         11.89,         24730,           0.9,          7.13,          8.49,         11.05,         14.46,         17.49,         14830,         17650,         22990,         30080,         36390,,
2004,,,,,,,,29-2052,Pharmacy technicians,,        255290,       1.4,,,,         11.87,         24700,           0.5,          7.96,          9.40,         11.37,         13.85,         16.61,         16550,         19550,         23650,         28820,         34560,,
2004,,,,,,,,29-2053,Psychiatric technicians,,         59010,       2.4,,,,         13.43,         27940,           1.3,          8.33,          9.83,         12.28,         16.17,         20.84,         17330,         20450,         25540,         33630,         43340,,
2004,,,,,,,,29-2054,Respiratory therapy technicians,,         24190,       4.1,,,,         18.00,         37440,           0.5,         11.85,         14.66,         17.67,         21.07,         25.14,         24640,         30490,         36740,         43830,         52280,,
2004,,,,,,,,29-2055,Surgical technologists,,         82280,       4.2,,,,         16.72,         34770,           0.7,         11.51,         13.73,         16.35,         19.59,         22.11,         23940,         28560,         34010,         40750,         45990,,
2004,,,,,,,,29-2056,Veterinary technologists and technicians,,         58570,       2.8,,,,         12.49,         25990,           0.8,          8.51,          9.88,         11.99,         14.56,         17.12,         17710,         20540,         24940,         30290,         35620,,
2004,,,,,,,,29-2061,Licensed practical and licensed vocational nurses,,        702740,       0.7,,,,         16.75,         34840,           0.2,         11.77,         13.86,         16.33,         19.55,         22.24,         24480,         28830,         33970,         40670,         46270,,
2004,,,,,,,,29-2071,Medical records and health information technicians,,        155030,       1.1,,,,         13.30,         27660,           0.3,          8.52,          9.93,         12.30,         15.86,         20.08,         17720,         20650,         25590,         32990,         41760,,
2004,,,,,,,,29-2081,"Opticians, dispensing",,         62350,       3.3,,,,         14.37,         29880,           1.1,          8.36,         10.27,         13.44,         17.28,         21.80,         17390,         21360,         27950,         35940,         45340,,
2004,,,,,,,,29-2091,Orthotists and prosthetists,,          4930,       8.3,,,,         27.47,         57130,           2.5,         13.74,         18.33,         24.17,         32.69,         42.96,         28580,         38130,         50260,         68000,         89350,,
2004,,,,,,,,29-2099,"Health technologists and technicians, all other",,         72390,       3.3,,,,         18.10,         37650,           1.7,         10.00,         12.47,         16.46,         21.28,         27.18,         20790,         25930,         34230,         44270,         56530,,
2004,,,,,,,,29-9011,Occupational health and safety specialists,,         36360,       1.9,,,,         25.54,         53110,           0.6,         14.71,         19.03,         24.79,         31.43,         38.24,         30590,         39580,         51570,         65370,         79530,,
2004,,,,,,,,29-9012,Occupational health and safety technicians,,         11190,       3.7,,,,         21.31,         44320,           1.2,         10.99,         14.37,         20.25,         27.23,         33.87,         22860,         29900,         42130,         56640,         70460,,
