naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3321,2001,0.5597,0.7074,1.433,0.7218,0.3168,0.5067,0.6989,1.313,0.7619,0.3729
3321,2002,0.6205,0.7398,1.538,0.8034,0.5963,0.5276,0.6691,1.321,0.7107,0.4904
3321,2003,0.6326,0.7567,1.663,0.7864,0.2797,0.5196,0.638,1.264,0.7924,0.4155
3321,2004,0.5722,0.7469,1.453,0.7569,0.3045,0.5121,0.7211,1.252,0.7648,0.3685
3321,2005,0.5716,0.7115,1.472,0.8063,0.359,0.5098,0.6268,1.266,0.7689,0.4109
3321,2006,0.5539,0.6687,1.45,0.7243,0.2671,0.5051,0.5962,1.269,0.7321,0.3585
3321,2007,0.6809,0.9582,1.809,0.5475,0.4438,0.606,0.7767,1.513,0.8401,0.4531
3321,2008,0.6393,0.8358,1.681,0.7787,0.2411,0.6098,0.7431,1.518,0.7771,0.3852
3321,2009,0.578,0.7612,1.489,0.6928,0.3379,0.5908,0.7736,1.55,0.6591,0.338
3321,2010,0.628,0.9193,1.667,0.74,0.2558,0.6024,0.7963,1.555,0.7042,0.3729
3321,2011,0.6362,0.8071,1.681,0.7726,0.4551,0.6216,0.859,1.522,0.7548,0.4647
3321,2012,0.6096,0.7817,1.525,1.025,0.3702,0.6017,0.8205,1.547,0.5715,0.3791
3321,2013,0.6211,0.7916,1.555,0.9135,0.3174,0.6057,0.854,1.529,0.7902,0.3271
3321,2014,0.6127,0.8332,1.465,0.9439,0.3498,0.6101,0.8586,1.514,0.8443,0.315
3321,2015,0.61,0.8159,1.471,0.8849,0.4368,0.5761,0.77,1.461,0.7735,0.3699
3321,2016,0.5742,0.7505,1.506,0.8525,0.3344,0.565,0.7337,1.428,0.7861,0.3268
3321,2017,0.6073,0.7934,1.609,0.853,0.2925,0.5752,0.7536,1.5,0.7348,0.3199
3321,2018,0.6717,0.9001,1.759,0.8867,0.3659,0.5996,0.8465,1.599,0.8037,0.3961
3321,2019,0.6286,1.04,1.689,0.5339,0.2929,0.5813,0.8893,1.547,0.5181,0.3298
3321,2020,0.6801,0.8747,1.613,1.045,0.3142,0.5968,0.7969,1.524,0.8779,0.3746
3322,1987,0.4836,0.5771,1.193,0.5883,0.3841,0.5043,0.7192,1.255,0.7351,0.4214
3322,1988,0.5116,0.6932,1.45,0.4963,0.2568,0.4901,0.7156,1.155,0.6113,0.4818
3322,1989,0.483,0.6818,1.304,0.5478,0.2794,0.4447,0.6177,1.16,0.5511,0.2816
3322,1990,0.5158,0.6095,1.311,0.5986,0.392,0.4734,0.6716,1.197,0.4512,0.5043
3322,1991,0.4414,0.5389,1.18,0.5426,0.2672,0.4505,0.6705,1.22,0.2542,0.4288
3322,1992,0.3799,0.5158,0.8823,0.5361,0.4944,0.4336,0.6325,1.176,0.2332,0.3884
3322,1993,0.378,0.4772,0.8759,0.5219,0.5154,0.436,0.5941,1.206,0.1914,0.4198
3322,1994,0.4253,0.4165,1.178,0.3887,0.5136,0.4783,0.7576,1.367,0.08269,0.3649
3322,1995,0.4078,0.4836,1.061,0.4626,0.3461,0.4587,0.6441,1.326,0.1195,0.3737
3322,1996,0.5443,0.922,1.369,0.4207,0.4303,0.5198,0.7864,1.356,0.1831,0.4109
3322,1997,0.5265,0.8801,1.47,0.412,0.1585,0.5162,0.8166,1.353,0.407,0.3657
3322,1998,0.5855,0.9281,1.457,0.7461,0.3259,0.5285,0.8214,1.388,0.374,0.5516
3322,1999,0.561,0.8238,1.437,0.687,0.3322,0.5524,0.7575,1.465,0.4939,0.5655
3322,2000,0.5132,0.6597,1.368,0.7302,0.1853,0.5257,0.6806,1.503,0.3551,0.4967
3322,2001,0.4909,0.5997,1.224,0.5148,0.3071,0.478,0.6625,1.254,0.4268,0.4127
3322,2002,0.564,0.6567,1.507,0.6008,0.2991,0.5584,0.7653,1.474,0.6058,0.5658
3322,2003,0.508,0.6553,1.401,0.6847,0.1929,0.531,0.7318,1.361,0.6112,0.4699
3322,2004,0.4722,0.7046,1.315,0.3929,0.06539,0.4663,0.5835,1.301,0.3929,0.415
3322,2005,0.5581,0.9239,1.458,0.3909,0.2567,0.5242,0.7299,1.403,0.589,0.231
3322,2006,0.5023,0.7137,1.396,0.2922,0.3217,0.51,0.7274,1.466,0.4995,0.2416
3322,2007,0.4972,0.5886,1.29,0.6522,0.343,0.5744,0.8005,1.642,0.4746,0.3274
3322,2008,0.5686,0.5751,1.648,0.3926,0.2329,0.5213,0.6903,1.323,0.6362,0.4089
3322,2009,0.4747,0.5699,1.164,0.657,0.5469,0.5188,0.6584,1.387,0.4803,0.3885
3322,2010,0.4323,0.4523,1.012,1.076,0.4167,0.5432,0.6447,1.358,0.7554,0.3494
3322,2011,0.5173,0.6336,1.249,0.7096,0.2821,0.5931,0.6787,1.621,0.7541,0.3527
3322,2012,0.5613,0.7011,1.582,0.8093,0.06104,0.5617,0.547,1.376,0.8774,0.4348
3322,2013,0.5441,0.8524,1.279,0.6922,0.6796,0.5263,0.5846,1.373,0.7318,0.4288
3322,2014,0.46,0.7502,1.054,0.6926,0.2832,0.5076,0.6374,1.292,0.7465,0.3496
3322,2015,0.4892,0.5576,1.3,0.5368,0.2552,0.5507,0.7851,1.469,0.6991,0.3348
3322,2016,0.5917,0.6808,1.786,S,0.3093,0.5139,0.6214,1.411,0.4848,0.3402
3322,2017,0.5817,0.7169,1.718,0.5532,0.1829,0.5378,0.7051,1.382,0.778,0.4312
3322,2018,0.5748,0.6113,1.375,0.4422,0.5915,0.4945,0.6109,1.345,0.3284,0.3517
3322,2019,0.4687,0.4959,1.117,0.5303,0.6759,0.5318,0.5859,1.33,0.8829,0.5186
3322,2020,0.577,0.8415,1.599,0.1966,0.5246,0.5268,0.6322,1.534,0.1752,0.4536
3323,1987,0.5623,0.7114,1.464,0.7205,0.3871,0.4907,0.6252,1.244,0.6993,0.4341
3323,1988,0.5879,0.7185,1.486,0.7291,0.6252,0.526,0.6319,1.34,0.6834,0.7059
3323,1989,0.5565,0.7152,1.475,0.6471,0.4153,0.5106,0.6414,1.32,0.6308,0.3806
3323,1990,0.5531,0.6576,1.407,0.7016,0.5243,0.5202,0.6841,1.344,0.5966,0.5193
3323,1991,0.5677,0.6844,1.425,0.7121,0.5155,0.4995,0.6209,1.23,0.7154,0.5301
3323,1992,0.5474,0.7143,1.375,0.7786,0.4878,0.5154,0.6294,1.292,0.7424,0.5718
3323,1993,0.5715,0.7468,1.444,0.8011,0.4309,0.5052,0.6441,1.315,0.665,0.4206
3323,1994,0.4929,0.6077,1.264,0.6777,0.3424,0.4979,0.6515,1.258,0.7491,0.4115
3323,1995,0.5058,0.6067,1.299,0.741,0.4097,0.5085,0.6612,1.309,0.6578,0.4173
3323,1996,0.5946,0.7008,1.529,0.6804,0.5973,0.5444,0.6873,1.391,0.6941,0.5378
3323,1997,0.5879,0.6598,1.496,0.8153,0.5143,0.5379,0.6879,1.353,0.711,0.5702
3323,1998,0.5776,0.726,1.441,0.6973,0.6172,0.5418,0.676,1.347,0.7627,0.5952
3323,1999,0.6354,0.7783,1.706,0.7845,0.5208,0.5496,0.6704,1.407,0.712,0.6122
3323,2000,0.5585,0.6992,1.463,0.785,0.4431,0.5084,0.6491,1.263,0.6892,0.4537
3323,2001,0.6067,0.747,1.553,0.8706,0.4756,0.5355,0.6605,1.368,0.6755,0.4339
3323,2002,0.5812,0.7305,1.542,0.5837,0.5378,0.5159,0.6646,1.28,0.6639,0.5899
3323,2003,0.5274,0.5923,1.375,0.8366,0.4816,0.5187,0.647,1.297,0.7863,0.4532
3323,2004,0.609,0.8088,1.498,0.7705,0.5745,0.5528,0.7059,1.374,0.8144,0.5678
3323,2005,0.5853,0.6585,1.505,0.7828,0.5577,0.5481,0.6818,1.371,0.7623,0.514
3323,2006,0.5838,0.7421,1.535,0.8018,0.5347,0.5443,0.6832,1.343,0.7845,0.5788
3323,2007,0.64,0.8402,1.671,0.7648,0.3975,0.5708,0.7231,1.478,0.6421,0.5502
3323,2008,0.6406,0.8064,1.64,0.8257,0.6325,0.5803,0.7368,1.486,0.733,0.5213
3323,2009,0.6467,0.8222,1.62,0.9624,0.5432,0.565,0.7231,1.376,0.9794,0.4344
3323,2010,0.615,0.7858,1.631,0.7337,0.3723,0.5452,0.6985,1.364,0.8416,0.4319
3323,2011,0.6216,0.7896,1.643,0.7993,0.34,0.5517,0.704,1.399,0.7964,0.4426
3323,2012,0.6423,0.8552,1.638,0.8204,0.4448,0.5553,0.743,1.407,0.7399,0.4711
3323,2013,0.6096,0.7432,1.534,0.8957,0.4297,0.5456,0.7217,1.402,0.7177,0.3962
3323,2014,0.6082,0.8792,1.5,0.9163,0.4181,0.543,0.7361,1.402,0.7637,0.3879
3323,2015,0.6697,0.8263,1.742,0.7126,0.5535,0.5567,0.7193,1.408,0.8006,0.511
3323,2016,0.6195,0.8195,1.605,0.7182,0.4602,0.5446,0.7319,1.4,0.6692,0.474
3323,2017,0.6374,0.8375,1.586,0.867,0.646,0.5557,0.7469,1.412,0.7032,0.5768
3323,2018,0.603,0.8311,1.6,0.5743,0.5049,0.5503,0.7483,1.398,0.6427,0.5098
3323,2019,0.5778,0.7376,1.46,0.7307,0.4725,0.5347,0.6922,1.341,0.7623,0.4855
3323,2020,0.5936,0.8111,1.55,0.7124,0.4122,0.5643,0.7541,1.488,0.6356,0.4103
3324,1987,0.5852,0.8017,1.65,0.4152,0.2456,0.5426,0.795,1.416,0.4611,0.4012
3324,1988,0.5536,0.8213,1.492,0.3847,0.3573,0.5282,0.7633,1.423,0.4303,0.4423
3324,1989,0.6056,0.8969,1.727,0.3859,0.2345,0.5595,0.8792,1.436,0.3633,0.4552
3324,1990,0.6113,0.8695,1.623,0.4578,0.4048,0.6115,0.9743,1.649,0.3934,0.4201
3324,1991,0.6635,1.011,1.873,0.435,0.2156,0.6487,1.04,1.776,0.3052,0.3254
3324,1992,0.6887,1.037,1.824,0.4782,0.4514,0.6734,1.082,1.819,0.3484,0.5688
3324,1993,0.632,0.9471,1.572,0.5598,0.5186,0.6386,0.9947,1.687,0.3954,0.5663
3324,1994,0.5746,0.7871,1.55,0.5022,0.4655,0.6269,0.969,1.691,0.3519,0.5507
3324,1995,0.637,0.8627,1.745,0.4646,0.4089,0.6559,0.983,1.73,0.4015,0.5348
3324,1996,0.7123,0.9444,1.987,0.5197,0.4893,0.7002,1.02,1.919,0.3678,0.5654
3324,1997,0.6987,0.9064,1.965,0.456,0.3135,0.6987,1.056,1.937,0.3408,0.5276
3324,1998,0.722,0.9382,1.816,0.7519,0.4701,0.6869,0.8785,1.889,0.491,0.472
3324,1999,0.6648,0.7193,1.785,0.5095,0.4574,0.6816,0.9487,1.851,0.39,0.5109
3324,2000,0.6973,1.001,1.877,0.5775,0.3157,0.695,0.9957,1.955,0.3385,0.504
3324,2001,0.6883,1.01,1.767,0.7704,0.3091,0.7118,0.9994,1.974,0.4113,0.4556
3324,2002,0.7047,1.003,1.944,0.5639,0.2223,0.7352,1.056,2.021,0.4423,0.4274
3324,2003,0.6434,0.6681,1.851,0.6171,0.1903,0.7172,1.037,2.075,0.3997,0.2677
3324,2004,0.6969,0.9024,1.906,0.4713,0.4641,0.6748,0.9566,1.788,0.4367,0.6133
3324,2005,0.6136,0.8152,1.68,0.5455,0.2807,0.6469,0.8321,1.844,0.4183,0.3125
3324,2006,0.6223,0.7456,1.598,0.6271,0.4165,0.6573,0.842,1.847,0.3532,0.4857
3324,2007,0.6428,0.7678,1.623,0.5662,0.5983,0.6614,0.8321,1.727,0.4787,0.68
3324,2008,0.6446,0.8814,1.759,0.4821,0.3867,0.643,0.9214,1.793,0.3667,0.4828
3324,2009,0.6769,0.8291,1.836,0.5756,0.6514,0.6791,0.9476,1.858,0.3667,0.6143
3324,2010,0.6356,0.8676,1.649,0.5549,0.6049,0.6745,1.067,1.789,0.4156,0.7025
3324,2011,0.6583,0.9108,1.893,0.4139,0.2679,0.6572,0.9902,1.766,0.4319,0.4877
3324,2012,0.6741,0.9448,1.745,0.554,0.4284,0.6728,0.8899,1.768,0.5152,0.5273
3324,2013,0.632,0.8058,1.647,0.7959,0.3048,0.6735,0.9712,1.874,0.488,0.348
3324,2014,0.6096,0.7628,1.607,0.6345,0.4024,0.6511,0.9296,1.745,0.5228,0.4449
3324,2015,0.6381,0.6944,1.762,0.6149,0.3876,0.6738,0.9288,1.828,0.499,0.3896
3324,2016,0.6521,0.7392,1.621,0.7482,0.6158,0.7269,0.9757,2.009,0.4284,0.4821
3324,2017,0.6856,0.8971,1.942,0.4118,0.4404,0.6775,0.8679,1.811,0.5748,0.4994
3324,2018,0.6726,0.9449,1.801,0.596,0.3793,0.6761,0.899,1.853,0.4698,0.4547
3324,2019,0.63,0.8278,1.813,0.3651,0.236,0.6354,0.8457,1.738,0.4167,0.4964
3324,2020,0.6457,0.7791,1.789,0.408,0.4607,0.65,0.8494,1.761,0.505,0.5027
3325,1987,0.4522,0.5974,1.348,0.0707,0.1138,0.3914,0.5682,1.022,0.2579,0.3137
3325,1988,0.5152,0.6485,1.484,0.2471,0.2256,0.4286,0.5178,1.229,0.306,0.3921
3325,1989,0.5075,0.8096,1.256,0.6448,0.2656,0.4609,0.6857,1.17,0.4214,0.2364
3325,1990,0.5027,0.6893,1.225,0.696,0.6671,0.4462,0.6384,1.108,0.3659,0.7406
3325,1991,0.5749,0.8141,1.465,0.4617,0.605,0.4494,0.5646,1.15,0.4255,0.5665
3325,1992,0.5535,0.8591,1.475,0.5936,0.3101,0.4639,0.55,1.186,0.4662,0.6028
3325,1993,0.6139,0.8643,1.679,0.4935,0.2828,0.4593,0.6311,1.167,0.5135,0.4727
3325,1994,0.5822,0.6405,1.479,0.4999,0.6213,0.4552,0.498,1.122,0.5092,0.7082
3325,1995,0.5475,0.6649,1.336,0.9541,0.756,0.4503,0.5063,1.113,0.5896,0.4412
3325,1996,0.5757,0.63,1.514,0.8499,0.2167,0.4182,0.4397,1.155,0.6747,0.3856
3325,1997,0.559,0.6556,1.64,0.6348,0.2133,0.4472,0.5429,1.083,0.7308,0.5026
3325,1998,0.6719,0.8224,1.963,0.5827,0.1303,0.4705,0.5483,1.175,0.6298,0.4993
3325,1999,0.5615,0.7843,1.554,0.635,0.2803,0.4988,0.7456,1.253,0.4415,0.3831
3325,2000,0.4879,0.7092,1.308,0.4053,0.1843,0.5272,0.74,1.391,0.4622,0.3818
3325,2001,0.5184,0.6785,1.245,0.8333,0.3666,0.5168,0.7619,1.304,0.4726,0.4128
3325,2002,0.5425,0.7435,1.405,0.4683,0.2657,0.5012,0.7577,1.25,0.6715,0.502
3325,2003,0.5943,0.9111,1.78,0.2751,0.1653,0.5885,0.7869,1.585,0.6433,0.405
3325,2004,0.5265,0.6458,1.233,0.7299,0.6574,0.5664,0.6365,1.428,0.4752,0.7434
3325,2005,0.4935,0.5034,1.346,0.4537,0.4916,0.4672,0.685,1.249,0.3212,0.718
3325,2006,0.5048,0.6741,1.327,0.6139,0.2907,0.4604,0.6284,1.222,0.4863,0.286
3325,2007,0.6287,1.017,1.737,0.1175,0.8127,0.5375,0.7213,1.4,0.3268,0.6866
3325,2008,0.5264,0.5617,1.46,0.6428,0.3072,0.5019,0.6803,1.265,0.456,0.5801
3325,2009,0.591,0.7605,1.505,0.6135,0.4711,0.5135,0.5868,1.257,0.5714,0.6132
3325,2010,0.6189,0.675,1.725,0.5592,0.5254,0.5193,0.6367,1.294,0.4137,0.6206
3325,2011,0.5906,0.6496,1.74,0.2511,0.4658,0.5356,0.7091,1.466,0.4409,0.4943
3325,2012,0.6187,0.8447,1.729,0.6046,0.1028,0.5413,0.7841,1.238,0.5949,0.672
3325,2013,0.6887,1.008,1.781,0.3085,0.2661,0.4902,0.657,1.157,0.5005,0.5499
3325,2014,0.6139,0.887,1.66,0.5678,S,0.4635,0.6643,1.171,0.5344,0.429
3325,2015,0.471,0.7065,1.191,0.4104,0.2597,0.4876,0.7677,1.293,0.7038,0.3915
3325,2016,0.5531,0.6877,1.705,S,0.2498,0.4517,0.6912,1.146,0.4124,0.3417
3325,2017,0.5558,0.7705,1.578,0.03802,0.4121,0.4434,0.6301,1.12,0.273,0.6822
3325,2018,0.6059,0.6811,1.519,0.4881,0.3034,0.4711,0.7507,1.259,0.2862,0.4654
3325,2019,0.4433,0.3602,1.27,0.2422,0.3139,0.4701,0.6997,1.19,0.4743,0.5193
3325,2020,0.5392,0.8079,1.377,0.5633,0.2566,0.5385,0.8284,1.35,0.5032,0.4364
3326,1987,0.5389,0.6972,1.457,0.4911,0.175,0.4454,0.5221,1.153,0.5773,0.3934
3326,1988,0.528,0.6173,1.471,0.6355,0.2224,0.4848,0.5412,1.202,0.6598,0.4562
3326,1989,0.5558,0.7563,1.532,0.6537,0.2806,0.4511,0.5954,1.031,0.8273,0.3996
3326,1990,0.5487,0.7101,1.397,0.7496,0.2553,0.4773,0.6624,1.159,0.7015,0.316
3326,1991,0.533,0.6557,1.366,0.5765,0.7192,0.4725,0.5611,1.245,0.6759,0.385
3326,1992,0.5182,0.766,1.277,0.7011,0.4985,0.5148,0.6942,1.281,0.7282,0.5893
3326,1993,0.4492,0.5988,1.111,0.6963,0.3653,0.4784,0.6436,1.214,0.5003,0.6769
3326,1994,0.4919,0.6732,1.375,0.6899,0.1678,0.4572,0.6864,1.123,0.5158,0.3382
3326,1995,0.5333,0.8293,1.31,0.5607,0.3832,0.4902,0.6908,1.174,0.6133,0.4456
3326,1996,0.5962,0.8376,1.512,0.6638,0.3681,0.5154,0.6653,1.261,0.6574,0.4413
3326,1997,0.6206,1.011,1.686,0.17,0.5733,0.5455,0.7234,1.423,0.4028,0.5329
3326,1998,0.5273,0.6845,1.386,0.5159,0.7289,0.5115,0.679,1.269,0.5159,0.846
3326,1999,0.5917,0.7757,1.448,0.6332,0.7272,0.5169,0.6744,1.288,0.6266,0.5307
3326,2000,0.6431,0.8682,1.542,1.317,0.6292,0.5104,0.6681,1.187,0.8195,0.5869
3326,2001,0.5841,0.7653,1.481,0.6401,0.4809,0.5052,0.707,1.207,0.7934,0.5
3326,2002,0.4945,0.6563,1.315,0.5471,0.3693,0.4608,0.5905,1.201,0.5917,0.308
3326,2003,0.5536,0.7312,1.555,0.4168,0.5949,0.5146,0.6974,1.204,0.7828,0.6279
3326,2004,0.6235,0.8981,1.63,0.4259,0.3858,0.5692,0.7574,1.369,0.7419,0.3982
3326,2005,0.5234,0.7618,1.296,0.7296,0.3622,0.4784,0.6579,1.093,0.7982,0.4833
3326,2006,0.5553,0.7397,1.505,0.5799,0.273,0.479,0.6025,1.204,0.723,0.4304
3326,2007,0.5884,0.7199,1.378,0.6293,0.8169,0.5376,0.6394,1.358,0.5387,0.6488
3326,2008,0.6969,0.7838,2.072,0.3207,0.462,0.571,0.7153,1.341,0.763,0.7604
3326,2009,0.5497,0.6877,1.402,0.818,0.4188,0.4815,0.5557,1.243,0.7544,0.3759
3326,2010,0.5316,0.6196,1.44,0.768,0.3106,0.4949,0.5393,1.228,0.9436,0.4208
3326,2011,0.5217,0.6466,1.421,0.6428,0.3088,0.4639,0.4609,1.185,0.8497,0.3477
3326,2012,0.5599,0.7328,1.417,0.583,0.3772,0.4861,0.5558,1.243,0.7245,0.3668
3326,2013,0.6158,0.7162,1.688,0.6578,0.2666,0.5075,0.5823,1.359,0.7765,0.414
3326,2014,0.535,0.7398,1.396,0.5155,0.3831,0.4882,0.6546,1.205,0.817,0.2905
3326,2015,0.5538,0.9098,1.466,0.4831,0.3298,0.5011,0.7126,1.326,0.7356,0.256
3326,2016,0.5447,0.7796,1.394,0.4943,0.3798,0.4931,0.6319,1.257,0.6884,0.4159
3326,2017,0.6038,0.7592,1.599,0.4663,0.4041,0.4862,0.5752,1.18,0.8847,0.265
3326,2018,0.5918,0.8024,1.589,0.6877,0.3383,0.4962,0.5839,1.183,0.8587,0.4504
3326,2019,0.5394,0.7386,1.312,0.7644,0.3773,0.4733,0.5382,1.152,0.8559,0.4182
3326,2020,0.6547,0.801,1.893,0.3257,0.528,0.5213,0.6118,1.246,0.8288,0.4962
3327,1987,0.4467,0.5247,1.168,0.6786,0.3139,0.4271,0.5301,1.104,0.6095,0.3532
3327,1988,0.4582,0.5531,1.128,0.725,0.4042,0.4296,0.4994,1.075,0.7439,0.3826
3327,1989,0.4455,0.5736,1.155,0.7053,0.3707,0.4159,0.5222,1.045,0.5201,0.4435
3327,1990,0.4412,0.5271,1.143,0.609,0.4082,0.4156,0.5,1.073,0.519,0.4177
3327,1991,0.4414,0.5639,1.092,0.6046,0.4451,0.4338,0.5631,1.077,0.5702,0.4702
3327,1992,0.4658,0.604,1.192,0.6967,0.4145,0.4374,0.5763,1.126,0.5445,0.4393
3327,1993,0.4415,0.5787,1.136,0.5766,0.3335,0.4214,0.5645,1.062,0.5174,0.43
3327,1994,0.4398,0.6004,1.128,0.5616,0.2569,0.4402,0.594,1.132,0.6187,0.3199
3327,1995,0.4364,0.5309,1.143,0.6796,0.3248,0.447,0.5769,1.103,0.6921,0.4729
3327,1996,0.5204,0.606,1.265,0.7321,0.6851,0.4883,0.5873,1.221,0.5328,0.7182
3327,1997,0.4307,0.4888,1.074,0.5919,0.5452,0.4469,0.5511,1.091,0.5761,0.5653
3327,1998,0.4939,0.6286,1.271,0.5432,0.5349,0.4672,0.5628,1.179,0.6004,0.5364
3327,1999,0.5397,0.6239,1.333,0.7114,0.733,0.5004,0.5858,1.203,0.6265,0.802
3327,2000,0.5528,0.6607,1.387,0.6911,0.7328,0.478,0.5812,1.162,0.5954,0.7222
3327,2001,0.5536,0.6765,1.38,0.884,0.4172,0.4607,0.5565,1.131,0.6551,0.5079
3327,2002,0.5427,0.6898,1.414,0.7509,0.4124,0.4753,0.567,1.18,0.6492,0.5089
3327,2003,0.4704,0.526,1.157,0.9297,0.4983,0.444,0.5358,1.08,0.7073,0.5196
3327,2004,0.4315,0.4598,1.059,0.7064,0.4406,0.4621,0.5269,1.125,0.6823,0.5001
3327,2005,0.4718,0.5092,1.184,0.8799,0.3418,0.439,0.5341,1.083,0.7565,0.4402
3327,2006,0.4512,0.5084,1.107,0.7961,0.4153,0.4338,0.5107,1.098,0.6258,0.4664
3327,2007,0.5384,0.5833,1.27,0.9986,0.5459,0.4691,0.5809,1.147,0.707,0.5212
3327,2008,0.4635,0.5349,1.133,0.7275,0.4366,0.4476,0.5735,1.126,0.6463,0.4356
3327,2009,0.5039,0.5611,1.283,0.8066,0.5502,0.4729,0.6052,1.179,0.6269,0.5631
3327,2010,0.4694,0.5528,1.184,0.8342,0.3467,0.4456,0.536,1.175,0.6856,0.3543
3327,2011,0.4439,0.5219,1.125,0.706,0.4929,0.4413,0.5463,1.114,0.6075,0.4344
3327,2012,0.4569,0.5673,1.11,0.7547,0.4304,0.4421,0.5649,1.097,0.6412,0.4474
3327,2013,0.4621,0.5322,1.139,0.6926,0.4854,0.4424,0.5497,1.098,0.6539,0.4883
3327,2014,0.4341,0.4916,1.069,0.8064,0.3333,0.4187,0.52,1.043,0.6686,0.3647
3327,2015,0.4157,0.4951,1.027,0.5609,0.4594,0.429,0.5235,1.086,0.5676,0.4859
3327,2016,0.45,0.5344,1.108,0.7326,0.4199,0.4455,0.5278,1.131,0.6679,0.4556
3327,2017,0.4925,0.6639,1.242,0.7574,0.3711,0.4549,0.575,1.177,0.6218,0.4529
3327,2018,0.4837,0.6548,1.234,0.5788,0.4828,0.4562,0.595,1.159,0.6299,0.4297
3327,2019,0.4691,0.5027,1.16,0.7709,0.4031,0.4367,0.5187,1.089,0.7368,0.3976
3327,2020,0.4924,0.6152,1.284,0.7599,0.3429,0.4509,0.57,1.148,0.6587,0.3949
3328,1987,0.533,0.5616,1.327,0.8995,0.3415,0.5107,0.5947,1.236,0.9224,0.4305
3328,1988,0.5272,0.6199,1.237,0.9612,0.3452,0.5225,0.6164,1.229,1.102,0.3169
3328,1989,0.52,0.6035,1.225,0.854,0.4656,0.542,0.6011,1.261,1.101,0.4497
3328,1990,0.5056,0.6204,1.258,0.8689,0.339,0.5327,0.6291,1.225,1.029,0.4096
3328,1991,0.5114,0.5933,1.223,1.082,0.2847,0.5296,0.6469,1.297,1.02,0.3629
3328,1992,0.5268,0.6175,1.278,0.8801,0.3226,0.5829,0.6696,1.412,1.203,0.3448
3328,1993,0.5432,0.7409,1.295,0.7304,0.4888,0.5659,0.6459,1.354,1.057,0.4904
3328,1994,0.5399,0.6667,1.412,0.8388,0.2715,0.601,0.7008,1.487,1.149,0.2445
3328,1995,0.557,0.6914,1.329,1.078,0.4149,0.6402,0.7431,1.491,1.188,0.4675
3328,1996,0.61,0.7757,1.446,1.088,0.4034,0.6306,0.7239,1.454,1.211,0.5143
3328,1997,0.5158,0.6396,1.242,0.9716,0.4216,0.5956,0.6373,1.444,1.046,0.4531
3328,1998,0.5964,0.665,1.493,1.124,0.3764,0.6457,0.6611,1.611,1.182,0.4946
3328,1999,0.6217,0.7348,1.537,1.282,0.5236,0.6207,0.6686,1.451,1.185,0.5094
3328,2000,0.5818,0.6713,1.356,1.06,0.651,0.6568,0.7197,1.511,1.313,0.6909
3328,2001,0.5468,0.5857,1.312,1.151,0.392,0.6182,0.6467,1.475,1.153,0.3781
3328,2002,0.6156,0.6276,1.485,1.162,0.372,0.6494,0.6447,1.485,1.414,0.5456
3328,2003,0.5752,0.6548,1.337,1.074,0.3564,0.668,0.6853,1.635,1.365,0.3491
3328,2004,0.6756,0.6388,1.496,1.454,0.4363,0.6624,0.6254,1.526,1.418,0.4172
3328,2005,0.6993,0.7904,1.728,1.343,0.2311,0.6842,0.7272,1.638,1.373,0.2779
3328,2006,0.6879,0.7752,1.79,0.9213,0.3613,0.682,0.7139,1.714,1.078,0.4311
3328,2007,0.7329,0.8621,1.92,0.8228,0.5834,0.6854,0.7554,1.65,1.22,0.5163
3328,2008,0.7615,0.801,1.79,1.59,0.5633,0.709,0.7465,1.662,1.599,0.5436
3328,2009,0.7322,0.8654,1.859,1.3,0.3495,0.6908,0.7615,1.676,1.371,0.4042
3328,2010,0.7341,0.9207,1.76,1.415,0.5063,0.7516,0.88,1.821,1.39,0.3468
3328,2011,0.7567,0.8499,1.767,1.54,0.3946,0.7546,0.8718,1.815,1.516,0.3707
3328,2012,0.6983,0.9161,1.799,1.139,0.3314,0.6983,0.8181,1.699,1.227,0.3435
3328,2013,0.6822,0.8411,1.737,1.037,0.2758,0.7038,0.8264,1.725,1.245,0.3786
3328,2014,0.7059,0.8025,1.675,1.371,0.3784,0.6598,0.648,1.536,1.389,0.3498
3328,2015,0.7476,0.9307,1.93,0.9895,0.2818,0.6487,0.7286,1.505,1.211,0.285
3328,2016,0.7709,0.8473,1.838,1.122,0.4106,0.6374,0.7197,1.457,1.46,0.3583
3328,2017,0.6578,0.8367,1.559,1.386,0.3065,0.6227,0.7396,1.503,1.384,0.3987
3328,2018,0.6908,0.8366,1.735,1.199,0.3396,0.6269,0.7103,1.466,1.432,0.4645
3328,2019,0.6702,0.7664,1.57,1.201,0.4482,0.656,0.6709,1.484,1.562,0.4408
3328,2020,0.6116,0.6549,1.503,1.033,0.3379,0.6491,0.7239,1.532,1.509,0.3397
3329,1987,0.5324,0.7491,1.384,0.646,0.5448,0.4824,0.6089,1.207,0.7438,0.4711
3329,1988,0.5318,0.7318,1.394,0.7202,0.5669,0.474,0.5865,1.219,0.6994,0.4772
3329,1989,0.5062,0.6033,1.243,0.6723,0.639,0.4799,0.5717,1.152,0.7707,0.6492
3329,1990,0.4453,0.5181,1.149,0.7378,0.3265,0.473,0.591,1.148,0.6775,0.6187
3329,1991,0.5185,0.6478,1.29,0.7226,0.6882,0.4762,0.5896,1.128,0.6925,0.6378
