state,year,quarter,pi_nt,pi_t,pi
New Jersey,2012,3,2.2615538,0.32017201,1.5459104
New Jersey,2012,4,2.6677439,1.0062509,2.1035483
New Jersey,2013,1,3.5016103,0.50077426,2.6174676
New Jersey,2013,2,2.8090315,-0.3352156,1.911427
New Jersey,2013,3,2.5178609,0.002003819,1.8366272
New Jersey,2013,4,1.7411965,-0.87601107,0.95937109
New Jersey,2014,1,2.1237297,-0.68620366,1.3049979
New Jersey,2014,2,2.8925648,-0.12029956,2.0721674
New Jersey,2014,3,1.9904187,0.092202343,1.3479462
New Jersey,2014,4,1.6889966,-1.6726131,0.55865479
New Jersey,2015,1,1.5257074,-2.9543676,0.011139612
New Jersey,2015,2,2.4637947,-2.4237185,0.83696985
New Jersey,2015,3,3.4908986,-2.546916,1.6893885
New Jersey,2015,4,4.2466307,-1.7449398,2.5320046
New Jersey,2016,1,3.3071742,-1.4505903,1.9037875
New Jersey,2016,2,3.6111557,-1.3753623,2.2017927
New Jersey,2016,3,3.2883806,-1.9779686,1.8215255
New Jersey,2016,4,2.0502975,-0.967417,1.128251
New Jersey,2017,1,1.8423676,0.8187567,1.5459361
New Jersey,2017,2,1.297297,-0.46320656,0.77381104
New Jersey,2017,3,0.020882899,0.38874888,-0.000584957
New Jersey,2017,4,0.95589834,0.064198099,0.62186027
New York,1978,1,9.0472736,0.5625174,5.4918728
New York,1978,2,6.031074,2.4362996,4.4602776
New York,1978,3,4.2819557,3.1637368,3.7522786
New York,1978,4,4.9193182,4.8650217,4.832036
New York,1979,1,5.0297995,5.9591131,5.3107152
New York,1979,2,6.7131591,5.9971724,6.3158855
New York,1979,3,8.9426632,7.2891421,8.1577091
New York,1979,4,9.3696108,7.3906622,8.460083
New York,1980,1,10.337553,7.9688034,9.2588568
New York,1980,2,10.46866,7.5807729,9.2349539
New York,1980,3,10.183311,7.9909291,9.274744
New York,1980,4,10.769761,8.2480774,9.6717062
New York,1981,1,10.891819,7.7146587,9.5367785
New York,1981,2,10.955905,6.9994411,9.2755051
New York,1981,3,11.29981,6.4466648,9.2232218
New York,1981,4,9.6017265,5.1776981,7.7200475
New York,1982,1,8.1452675,5.0723748,6.8299685
New York,1982,2,7.4035673,4.129643,6.018013
New York,1982,3,6.0657606,3.5291924,5.0135245
New York,1982,4,6.3937793,3.2691247,5.1153693
New York,1983,1,6.1645722,1.4095489,4.2291584
New York,1983,2,5.2119622,1.9182961,3.888303
New York,1983,3,5.5843034,1.6106095,3.9822974
New York,1983,4,5.8976498,0.92952698,3.8630407
New York,1984,1,5.7966533,1.1347475,3.8965244
New York,1984,2,5.6038189,0.49965945,3.5135288
New York,1984,3,5.2482419,0.28577965,3.224946
New York,1984,4,4.662622,0.27531084,2.8830287
New York,1985,1,4.2416553,0.65654474,2.7677116
New York,1985,2,3.9816463,0.39166847,2.5220227
New York,1985,3,1.7537689,0.40268832,1.3189666
New York,1985,4,0.61386883,1.0150118,0.90794051
New York,1986,1,0.29323813,-0.16885564,0.28529575
New York,1986,2,0.39194745,-0.82883441,0.072205134
New York,1986,3,1.6849899,-0.92391515,0.67922103
New York,1986,4,1.5486596,-0.87357783,0.57075751
New York,1989,1,5.0725746,3.550684,4.5119772
New York,1989,2,5.2098885,4.6398516,5.0315337
New York,1989,3,5.4768209,4.5504122,5.1667757
New York,1989,4,5.4438548,4.3686676,5.0737948
New York,1990,1,5.9311466,4.542006,5.4717865
New York,1990,2,4.9920278,3.1002162,4.2980089
New York,1990,3,4.3359466,3.2174168,3.9313159
New York,1990,4,4.8425922,4.1342969,4.6070437
New York,1991,1,4.4511094,3.566124,4.1604557
New York,1991,2,4.1472068,3.8340662,4.0648127
New York,1991,3,4.7148638,2.4622319,3.885478
New York,1991,4,3.8653781,1.0402952,2.7950501
New York,1992,1,2.3776531,0.91389364,1.8199326
New York,1992,2,3.6250787,0.29740137,2.379987
New York,1992,3,4.3252492,0.82167816,3.0344543
New York,1992,4,3.4786046,1.2706269,2.6966829
New York,1993,1,3.351321,1.2419903,2.5823779
New York,1993,2,3.3964353,1.3211139,2.643688
New York,1993,3,3.0248437,1.0806837,2.3171368
New York,1993,4,3.4688215,0.99791819,2.5661139
New York,1994,1,3.5827127,0.45625278,2.4470017
New York,1994,2,3.1684043,0.52793366,2.2287011
New York,1994,3,3.0668535,1.1440271,2.4020391
New York,1994,4,2.3637888,0.95565903,1.8675623
New York,1995,1,2.8260355,0.96773916,2.12236
New York,1995,2,3.556814,1.244812,2.6995366
New York,1995,3,3.1130784,1.0840697,2.3868611
New York,1995,4,3.3135335,1.0378792,2.4980142
New York,1996,1,3.1591642,1.6083552,2.644892
New York,1996,2,1.9198759,1.7303572,1.8829418
New York,1996,3,2.6256161,1.6866668,2.3398204
New York,1996,4,2.7170765,2.3755507,2.6754103
New York,1997,1,2.3629456,2.0844498,2.3483014
New York,1997,2,2.1421192,1.4832584,1.9860333
New York,1997,3,1.6207004,1.1029341,1.5286001
New York,1997,4,1.7207083,0.73906654,1.4480629
New York,1998,1,1.8031851,0.17812136,1.219502
New York,1998,2,2.0187614,0.27571121,1.4128206
New York,1998,3,1.772029,0.41121641,1.3038563
New York,1998,4,1.2146884,0.54404002,0.92169076
New York,1999,1,1.191583,0.65504569,1.0499775
New York,1999,2,1.4624914,1.37497,1.4664178
New York,1999,3,1.9572881,1.728299,1.8545967
New York,1999,4,2.6057553,2.1270673,2.4538219
New York,2000,1,2.7302365,2.8833647,2.7845461
New York,2000,2,3.391654,2.882026,3.2324617
New York,2000,3,3.6168902,3.0844796,3.4994252
New York,2000,4,3.402992,2.7520242,3.222975
New York,2001,1,3.7788196,2.5415828,3.3777802
New York,2001,2,3.4298053,2.6478913,3.1581435
New York,2001,3,3.2838926,1.5777072,2.560354
New York,2001,4,2.3447535,0.23614584,1.4436281
New York,2002,1,1.8572413,-0.70691514,0.81904089
New York,2002,2,2.3444247,0.000919402,1.3330137
New York,2002,3,3.0860877,0.65177625,2.1061106
New York,2002,4,4.3703136,1.8142619,3.4255943
New York,2003,1,5.3227258,2.845469,4.4459949
New York,2003,2,5.3401451,1.0684836,3.9110284
New York,2003,3,4.198874,1.523228,3.428689
New York,2003,4,2.9056132,1.6523788,2.6208656
New York,2004,1,2.1235487,1.7180595,2.0850418
New York,2004,2,1.6777433,3.1591942,2.3034358
New York,2004,3,1.6732334,2.6454005,2.0670514
New York,2004,4,2.6602559,2.7579465,2.7496386
New York,2005,1,3.4157872,2.1675096,3.0703344
New York,2005,2,3.4979639,1.8131694,2.9886973
New York,2005,3,4.2360673,1.9468989,3.5509145
New York,2005,4,5.9932213,1.6930238,4.7157354
New York,2006,1,3.8658142,2.2092652,3.3749745
New York,2006,2,3.5325041,2.0568428,3.0663102
New York,2006,3,2.9376175,1.3294439,2.3961935
New York,2006,4,0.32629541,0.34417495,0.17675042
New York,2007,1,1.7521559,0.51954651,1.3052346
New York,2007,2,3.0485859,0.89410263,2.4066274
New York,2007,3,2.6189263,0.77203548,2.0728087
New York,2007,4,3.8268015,1.9684548,3.3414147
New York,2008,1,3.9416695,1.755751,3.3339953
New York,2008,2,3.6112344,2.8315918,3.4599826
New York,2008,3,4.5138569,4.770236,4.7790971
New York,2008,4,2.0827165,2.7623422,2.3053169
New York,2009,1,1.9060414,0.55166847,1.5240345
New York,2009,2,-0.005225003,-1.2968762,-0.47454852
New York,2009,3,0.17865162,-1.9469712,-0.59153676
New York,2009,4,2.8396709,0.16637659,2.0581584
New York,2010,1,2.6259179,2.1943064,2.4501724
New York,2010,2,4.1535387,2.6790192,3.6705096
New York,2010,3,2.9449203,1.7467015,2.4684298
New York,2010,4,1.9380307,1.4360497,1.6138815
New York,2011,1,1.9065498,2.441479,1.9569831
New York,2011,2,2.4877293,3.4148023,2.6657267
New York,2011,3,3.7932277,4.3590884,3.9126921
New York,2011,4,3.7562749,3.9394631,3.7720542
New York,2012,1,3.086868,3.0921156,3.051085
New York,2012,2,2.6404331,1.4349582,2.1944821
New York,2012,3,1.1600429,0.19486803,0.74882549
New York,2012,4,1.6046715,0.28114676,1.1306994
New York,2013,1,2.3615859,-0.32775074,1.4676071
New York,2013,2,2.6940563,-0.91850173,1.5742959
New York,2013,3,3.5372906,-0.29230687,2.4386725
New York,2013,4,3.1418152,-0.89323413,1.9311856
New York,2014,1,4.425086,-0.69364023,2.9749913
New York,2014,2,3.1201735,0.26217809,2.307445
New York,2014,3,1.7882485,-0.19302872,1.139372
New York,2014,4,1.0992584,-0.88988447,0.37539813
New York,2015,1,0.13509287,-2.3868856,-0.85817605
New York,2015,2,0.73505282,-2.9210567,-0.59695256
New York,2015,3,1.9758399,-3.2516773,0.26726264
New York,2015,4,2.1225009,-3.6068904,0.28141221
New York,2016,1,1.4360539,-3.1125853,-0.059030753
New York,2016,2,1.8304286,-2.6609168,0.42620298
New York,2016,3,0.82349002,-2.4621308,-0.24438307
New York,2016,4,1.6316255,-1.3908713,0.71154648
New York,2017,1,2.4855914,0.25210622,1.8852574
New York,2017,2,2.4366071,-0.56223136,1.5938058
New York,2017,3,2.4272721,-0.20449558,1.7056998
New York,2017,4,1.9574901,0.14145133,1.4402996
North Carolina,1989,1,3.3579006,3.0461752,3.1897635
North Carolina,1989,2,6.5358,3.6795473,4.9384379
North Carolina,1989,3,7.5912776,3.1020722,5.1459084
North Carolina,1989,4,8.3323326,2.8844988,5.350409
North Carolina,1990,1,8.7161407,3.7175746,5.8987837
North Carolina,1990,2,5.4805045,2.4780011,3.8396871
North Carolina,1990,3,4.2236204,2.7506676,3.4165494
North Carolina,1990,4,4.0726123,3.6931925,3.8500748
North Carolina,1991,1,3.5063055,2.1402731,2.8289454
North Carolina,1991,2,4.2127075,2.2574122,3.2258968
North Carolina,1991,3,4.629498,2.1707301,3.398773
North Carolina,1991,4,3.6477978,1.0026832,2.3380034
North Carolina,1992,1,3.6038897,0.92115366,2.2497439
North Carolina,1992,2,3.2337582,1.2637221,2.2544205
North Carolina,1992,3,2.9853899,0.76242149,1.8575689
North Carolina,1992,4,3.5402694,1.2105402,2.3456104
North Carolina,1993,1,3.6217852,1.3228981,2.4598396
North Carolina,1993,2,3.8675261,1.3725446,2.6260247
North Carolina,1993,3,4.0959187,1.2756854,2.7252052
North Carolina,1993,4,4.1418724,2.0193195,3.1241326
North Carolina,1994,1,4.0170078,2.0192428,3.0866859
North Carolina,1994,2,4.0197458,1.8779789,3.0167181
North Carolina,1994,3,4.3174558,2.5718634,3.4990487
North Carolina,1994,4,3.5365844,1.9287841,2.7966759
North Carolina,1995,1,4.5877104,1.873982,3.3032267
North Carolina,1995,2,4.4640331,1.8312708,3.2230048
North Carolina,1995,3,3.9216666,1.3643825,2.7163675
North Carolina,1995,4,4.3697758,1.0672435,2.7673333
North Carolina,1996,1,3.5178542,1.3187793,2.4463525
North Carolina,1996,2,2.955348,2.2650485,2.6048307
North Carolina,1996,3,3.0065565,2.4586351,2.7272007
North Carolina,1996,4,2.8337064,2.6235867,2.7335134
North Carolina,1997,1,2.9378603,2.5306034,2.7446043
North Carolina,1997,2,3.05738,1.2996739,2.2348144
North Carolina,1997,3,2.2235975,1.1379484,1.7314667
North Carolina,1997,4,1.5764415,0.78765714,1.2267952
North Carolina,1998,1,1.0117401,0.65309989,0.89970946
North Carolina,1998,2,-0.30630496,-0.46956646,-0.28740579
North Carolina,1998,3,-0.55105853,-0.57279372,-0.49928173
North Carolina,1998,4,1.3062671,-0.18640646,0.61928976
North Carolina,1999,1,0.77658391,-0.790573,0.020610334
North Carolina,1999,2,1.0609412,0.98229092,0.97282064
North Carolina,1999,3,2.0574005,1.590188,1.8250942
North Carolina,1999,4,2.135848,2.9735875,2.4963319
North Carolina,2000,1,2.8196154,4.2306437,3.4270227
North Carolina,2000,2,3.6139848,4.2148466,3.8472064
North Carolina,2000,3,4.1844406,4.0261116,4.0587473
North Carolina,2000,4,2.9279091,2.8313689,2.8688498
North Carolina,2001,1,4.3703218,1.6866333,3.1154442
North Carolina,2001,2,3.8077738,1.1777871,2.5893941
North Carolina,2001,3,3.7988932,-0.88509214,1.743587
North Carolina,2001,4,4.2412295,-1.6242956,1.6407306
North Carolina,2002,1,2.5195019,-1.6243275,0.75403637
North Carolina,2002,2,2.2732487,-1.4136353,0.70713693
North Carolina,2002,3,1.7143786,-1.1314151,0.45151085
North Carolina,2002,4,1.317953,-0.5171243,0.46575585
North Carolina,2003,1,0.56807798,0.35847956,0.45204836
North Carolina,2003,2,5.2245092,-1.3670249,2.2103603
North Carolina,2003,3,6.7774777,0.057844736,3.760843
North Carolina,2003,4,4.130898,-0.42296356,2.0727029
North Carolina,2004,1,2.9688132,-0.49325922,1.3892043
North Carolina,2004,2,2.5366745,1.3356409,1.9584845
North Carolina,2004,3,0.43037349,1.0403388,0.65102613
North Carolina,2004,4,1.632724,2.331275,1.9041041
North Carolina,2005,1,2.8332112,1.8589923,2.3812299
North Carolina,2005,2,1.5351399,1.6321225,1.5820549
North Carolina,2005,3,2.623961,2.9843016,2.7696116
North Carolina,2005,4,3.7920532,0.90299994,2.5281565
North Carolina,2006,1,3.9083743,0.58452094,2.4435573
North Carolina,2006,2,2.0066943,-0.056171626,1.1400545
North Carolina,2006,3,2.2211366,-0.89298236,0.91244823
North Carolina,2006,4,-0.085641094,-0.28891444,-0.15904799
North Carolina,2007,1,-0.013934146,2.0935965,0.89235723
North Carolina,2007,2,0.048937541,4.7562189,2.0431218
North Carolina,2007,3,1.0911335,3.416827,2.0637155
North Carolina,2007,4,3.6139348,4.840312,4.1292162
North Carolina,2008,1,4.9329567,3.0790813,4.1208658
North Carolina,2008,2,4.369894,2.9775026,3.7580395
North Carolina,2008,3,4.4054928,4.6550531,4.4950924
North Carolina,2008,4,3.9355614,1.4081473,2.8280168
North Carolina,2009,1,3.2201533,-0.91692257,1.4408031
North Carolina,2009,2,2.3844934,-2.3485708,0.35268193
North Carolina,2009,3,0.62322599,-1.9121901,-0.43170488
North Carolina,2009,4,1.0479236,0.066943862,0.64327222
North Carolina,2010,1,2.5517883,2.7823799,2.6607947
North Carolina,2010,2,3.5144019,0.93767393,2.4297683
North Carolina,2010,3,3.2951047,-0.41546759,1.7245154
North Carolina,2010,4,3.8890285,-0.90670544,1.8457392
North Carolina,2011,1,3.5384295,0.67657071,2.3247535
North Carolina,2011,2,2.2699497,2.940048,2.5591218
North Carolina,2011,3,1.9460975,3.0307131,2.3957586
North Carolina,2011,4,1.2949176,4.9824228,2.8384058
North Carolina,2012,1,-0.81407458,3.072114,0.83741164
North Carolina,2012,2,0.17668115,1.8301678,0.89279866
North Carolina,2012,3,0.65148008,1.8346258,1.1846023
North Carolina,2012,4,1.6519161,0.96663827,1.3793864
North Carolina,2013,1,2.7628791,1.1837825,2.0962994
North Carolina,2013,2,-1.5798268,2.0198689,-0.02334775
North Carolina,2013,3,-1.4922631,2.246788,0.10038905
North Carolina,2013,4,-2.1053114,0.65614974,-0.91925538
North Carolina,2014,1,-2.2437055,0.00685217,-1.2735881
North Carolina,2014,2,2.3259254,-0.14393462,1.2487496
North Carolina,2014,3,2.5468485,0.096290961,1.48799
North Carolina,2014,4,1.5541866,-0.9099431,0.44904631
North Carolina,2015,1,2.7734439,-1.4689211,0.86043459
North Carolina,2015,2,2.6055446,-2.05127,0.51955396
North Carolina,2015,3,0.40067533,-3.3560719,-1.2777113
North Carolina,2015,4,0.88472825,-2.6556945,-0.66131896
North Carolina,2016,1,2.9061623,-3.7760582,0.015600699
North Carolina,2016,2,2.8482404,-3.4635527,0.11948807
North Carolina,2016,3,0.48581856,-3.2442861,-1.1359019
North Carolina,2016,4,2.7374377,-1.7132335,0.81224257
North Carolina,2017,1,6.439961,-0.56766856,3.5149615
North Carolina,2017,2,3.9193792,0.17708988,2.2952514
North Carolina,2017,3,4.1392126,1.0789397,2.7638326
North Carolina,2017,4,4.7112246,1.2504598,3.176671
Ohio,1978,1,11.091777,2.4109535,7.1211281
Ohio,1978,2,11.413717,2.6586623,7.3950248
Ohio,1978,3,10.115106,5.1591854,7.8508725
Ohio,1978,4,9.183919,5.8388009,7.6281219
Ohio,1979,1,9.6305752,6.7780027,8.2915983
Ohio,1979,2,9.7357483,5.9430432,7.965836
Ohio,1979,3,9.8447571,6.0510325,8.0853176
Ohio,1979,4,12.184249,6.9822459,9.781476
Ohio,1980,1,13.168826,6.5461731,10.12846
Ohio,1980,2,14.239513,7.2888155,11.070142
Ohio,1980,3,14.8766,7.7258143,11.622121
Ohio,1980,4,14.284656,8.9452324,11.872175
Ohio,1981,1,12.4461,7.9870095,10.457663
Ohio,1981,2,11.38463,8.6750154,10.190296
Ohio,1981,3,11.369536,8.8727055,10.268517
Ohio,1981,4,11.038608,6.1728258,8.8623085
Ohio,1982,1,11.794786,5.0359521,8.7599459
Ohio,1982,2,10.849471,2.7721541,7.2197943
Ohio,1982,3,9.4563398,1.7522194,6.0006847
Ohio,1982,4,9.2405272,0.8578403,5.503963
Ohio,1983,1,9.1626272,2.1412525,6.1011662
Ohio,1983,2,8.0475693,0.087887645,4.6025791
Ohio,1983,3,8.831728,-1.0323876,4.5397911
Ohio,1983,4,8.5651407,-0.16524954,4.8010988
Ohio,1984,1,6.1693602,-0.53777218,3.2864017
Ohio,1984,2,5.6911068,1.6203511,3.939889
Ohio,1984,3,5.4962673,2.1084056,4.0411749
Ohio,1984,4,4.6473475,1.1712015,3.1518385
Ohio,1985,1,5.2498965,0.74493146,3.3539584
Ohio,1985,2,5.4161372,0.64690709,3.4276965
Ohio,1985,3,5.231328,-0.27836883,2.9781017
Ohio,1985,4,6.8374877,1.8923571,4.8340387
Ohio,1986,1,6.0552073,-0.5596655,3.4011772
Ohio,1986,2,6.1086674,-1.5729018,3.0079565
Ohio,1986,3,4.8608418,0.74394679,3.1847227
Ohio,1986,4,3.2023616,-0.11568494,1.8618743
Ohio,1989,1,5.1137533,3.0348601,4.4435644
Ohio,1989,2,3.940037,4.1174664,4.0521774
Ohio,1989,3,3.2244029,3.2731249,3.249438
Ohio,1989,4,3.4247677,3.3413787,3.3925619
Ohio,1990,1,2.2652404,4.268486,2.9764793
Ohio,1990,2,3.6586242,2.3635325,3.1955843
Ohio,1990,3,5.0999494,3.2514327,4.4876308
Ohio,1990,4,4.9965429,3.7934921,4.6475282
Ohio,1991,1,4.5142484,2.6605086,3.9221051
Ohio,1991,2,3.6044397,3.2728593,3.5867407
Ohio,1991,3,3.2383049,1.6394506,2.7313366
Ohio,1991,4,2.5186961,0.69675195,1.909538
Ohio,1992,1,3.006259,0.54887217,2.2153337
Ohio,1992,2,2.7881103,0.29158157,1.9709415
Ohio,1992,3,2.3462498,0.17673206,1.5997144
Ohio,1992,4,3.0737557,0.20205422,2.0486686
Ohio,1993,1,2.6281207,0.55269146,1.8837297
Ohio,1993,2,2.5756774,0.68781996,1.8624481
Ohio,1993,3,2.8241522,1.1181662,2.2089701
Ohio,1993,4,2.6468282,1.455219,2.2353148
Ohio,1994,1,2.7447362,1.3796259,2.2621655
Ohio,1994,2,2.8461828,1.3457556,2.348212
Ohio,1994,3,2.7520549,1.9317642,2.4954684
Ohio,1994,4,3.114392,1.3721503,2.4882097
Ohio,1995,1,3.4822214,1.1036086,2.5826867
Ohio,1995,2,3.901448,1.3766083,2.971139
Ohio,1995,3,3.6691334,0.96106446,2.7266035
Ohio,1995,4,3.2564316,1.3541558,2.6175818
Ohio,1996,1,2.8299751,1.4522939,2.3966484
Ohio,1996,2,2.6988044,1.2116445,2.2392762
Ohio,1996,3,2.6811934,1.4237453,2.2670448
Ohio,1996,4,3.3028266,1.4347163,2.6677954
Ohio,1997,1,3.5138497,1.0504071,2.6865909
Ohio,1997,2,3.0770228,0.5684067,2.2536979
Ohio,1997,3,2.3929601,0.12735264,1.6816603
Ohio,1997,4,1.7776823,-0.25878638,1.1084102
Ohio,1998,1,2.08465,-0.32155696,1.1756334
Ohio,1998,2,1.6873229,-0.2004464,0.93698889
Ohio,1998,3,2.2203677,-0.21589229,1.3400247
Ohio,1998,4,2.2233055,0.042490698,1.3970311
Ohio,1999,1,1.6211501,0.72384131,1.3743612
Ohio,1999,2,2.1819956,1.1301565,1.9216602
Ohio,1999,3,2.2115498,1.7715597,2.0843258
Ohio,1999,4,2.2442589,2.2444401,2.278913
Ohio,2000,1,2.1994078,2.7928758,2.430048
Ohio,2000,2,2.5341754,2.4104676,2.5111887
Ohio,2000,3,2.4897411,1.8228847,2.2883351
Ohio,2000,4,2.8978031,1.707286,2.5071478
Ohio,2001,1,3.4882846,1.4393158,2.7848988
Ohio,2001,2,3.1007454,1.6386584,2.5825138
Ohio,2001,3,3.3170049,1.8785746,2.7283051
Ohio,2001,4,1.8677757,0.30069593,1.1773463
Ohio,2002,1,1.3032532,-0.67368144,0.36978042
Ohio,2002,2,1.1089902,-0.042808656,0.40159145
Ohio,2002,3,1.5493958,-0.55100453,0.63898754
Ohio,2002,4,2.6730738,0.79554623,1.9249905
Ohio,2003,1,2.9239016,2.1319451,2.6556277
Ohio,2003,2,3.7685137,0.47951505,2.7539926
Ohio,2003,3,3.582772,1.1223415,2.8875837
Ohio,2003,4,3.2198842,0.32623166,2.3821063
Ohio,2004,1,3.9959915,0.19810116,2.8894234
Ohio,2004,2,3.273674,1.5472188,2.8334494
Ohio,2004,3,2.7263868,1.4119022,2.3337569
Ohio,2004,4,3.878237,2.565264,3.4916379
Ohio,2005,1,3.3585255,1.9617097,2.8967576
Ohio,2005,2,3.2752309,1.5681695,2.7109661
Ohio,2005,3,3.3206053,1.90939,2.8978121
Ohio,2005,4,3.8204694,1.0325071,2.9846303
Ohio,2006,1,5.0239148,1.1806821,3.9406841
Ohio,2006,2,4.6975718,1.5392686,3.7867472
Ohio,2006,3,4.6019468,0.8711549,3.4933827
Ohio,2006,4,3.4218814,0.41717377,2.4619555
Ohio,2007,1,2.7346141,0.84923589,2.118891
Ohio,2007,2,3.0570416,0.93200737,2.4239762
Ohio,2007,3,3.7258854,0.76490968,2.8341248
Ohio,2007,4,4.1782894,2.0469847,3.5466681
Ohio,2008,1,4.5739827,2.4305472,3.9277709
Ohio,2008,2,5.6381927,3.08248,4.9652891
Ohio,2008,3,5.0950246,4.5856328,5.0987692
Ohio,2008,4,3.8607209,1.3431374,3.1397407
Ohio,2009,1,2.5016644,-0.33756769,1.694819
Ohio,2009,2,0.65905869,-1.0121204,0.097416848
Ohio,2009,3,0.67195606,-2.2472482,-0.36080515
Ohio,2009,4,1.8601868,0.4213061,1.3624485
Ohio,2010,1,2.7109449,1.5090775,2.1847811
Ohio,2010,2,3.7329767,0.89588392,2.6961122
Ohio,2010,3,3.6848116,0.83616477,2.6763113
Ohio,2010,4,3.4800668,1.5021846,2.7974257
Ohio,2011,1,2.7596786,2.5652845,2.6559582
Ohio,2011,2,2.8291767,4.4137092,3.251879
Ohio,2011,3,3.0187967,5.5452919,3.6723104
Ohio,2011,4,2.5360007,4.5484505,2.9285953
Ohio,2012,1,2.5170386,3.4629207,2.6045337
Ohio,2012,2,2.9488575,1.7266179,2.3827312
Ohio,2012,3,2.8730774,0.80796146,2.1549828
Ohio,2012,4,3.1454332,0.36971402,2.3221006
Ohio,2013,1,3.3980868,0.29573941,2.4802144
Ohio,2013,2,3.6191325,0.19113177,2.7411904
Ohio,2013,3,2.7661097,0.041477043,2.055609
Ohio,2013,4,1.6347039,0.48409635,1.2451127
Ohio,2014,1,2.2934108,0.42283377,1.7712817
Ohio,2014,2,3.1028192,0.98677784,2.5426042
Ohio,2014,3,3.368464,0.71901494,2.6663296
Ohio,2014,4,3.4141443,-0.42581731,2.334188
Ohio,2015,1,2.4184756,-2.0172422,1.0234087
Ohio,2015,2,1.1578023,-2.3573494,-0.12136374
Ohio,2015,3,0.92056388,-1.902437,-0.15855506
Ohio,2015,4,1.0933834,-1.9143559,0.011641952
Ohio,2016,1,0.858132,-2.0338242,-0.17630911
Ohio,2016,2,1.2380632,-1.4381036,0.38598967
Ohio,2016,3,0.50842595,-1.7973204,-0.26599348
Ohio,2016,4,0.6648674,-0.72629488,0.16967312
Ohio,2017,1,0.75713027,0.69664019,0.68565094
Ohio,2017,2,0.99616873,-0.49544963,0.55952913
Ohio,2017,3,2.243392,-0.079567142,1.6736689
Ohio,2017,4,2.8116367,0.37274289,2.2436602
Oklahoma,1989,2,9.5813475,6.4513001,8.7245655
Oklahoma,1989,3,7.9020934,4.9681787,7.1465874
Oklahoma,1989,4,5.7100797,3.2978201,5.1224141
Oklahoma,1990,1,5.010829,3.8309817,4.8059883
Oklahoma,1990,2,4.1940737,2.4122553,3.6984327
Oklahoma,1990,3,2.2552612,2.7136776,2.3683188
Oklahoma,1990,4,2.6079037,3.6952794,2.9494538
Oklahoma,1991,1,3.300107,2.4960146,3.1306291
Oklahoma,1991,2,3.0174925,2.1933522,2.8225238
Oklahoma,1991,3,4.9985623,1.2590548,3.9765017
Oklahoma,1991,4,3.9959278,0.52225941,2.9607635
Oklahoma,1992,1,3.3137887,-0.35701084,2.2018406
Oklahoma,1992,2,5.0655375,-0.79037941,3.32286
Oklahoma,1992,3,4.700295,-0.53859293,3.1145396
Oklahoma,1992,4,4.8055916,-0.18855327,3.3353226
Oklahoma,1993,1,5.3535433,1.371902,4.2717681
Oklahoma,1993,2,4.2631693,1.2230392,3.4890742
Oklahoma,1993,3,2.8650403,0.20847476,2.2030251
Oklahoma,1993,4,1.9649682,0.77742183,1.7835171
